NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;OEVP   ;FPOE   ;BZOE   ;GRUE   ;FRANK  ;NEOS   ;SLP    ;PIRAT  ;WANDL  ;KPOE   ;                                                                                         
AT1;AT13;AT130;91801;4;9;6;18;41;0;4866;62;785;1449;413;97;1255;136;551;5;41;8;64;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;1;583;303;6;114;30;66;10;42;17;11;0;1;0;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;2;514;283;7;67;46;56;6;48;15;26;0;3;0;9;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;3;532;289;2;82;46;55;10;52;11;23;0;4;0;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;4;451;276;2;76;38;54;8;41;9;34;1;6;0;7;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;5;672;361;8;113;62;54;10;56;7;35;0;6;0;10;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;6;575;306;2;108;45;56;10;41;7;29;0;5;2;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;7;553;302;6;112;32;67;5;39;17;15;0;2;1;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;8;590;346;5;74;48;51;8;85;14;51;1;3;0;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;9;666;403;5;48;150;31;8;56;11;81;1;6;1;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;10;580;355;4;62;107;26;5;56;9;70;1;8;0;7;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;11;502;300;4;81;63;45;8;45;20;28;0;3;0;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;12;591;356;1;48;113;21;8;75;6;81;0;1;0;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;13;233;147;1;38;77;9;5;5;5;7;0;0;0;0;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;14;1312;387;4;80;74;50;13;81;20;50;1;10;1;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;15;534;316;6;91;78;41;10;45;11;30;0;2;0;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;16;327;218;3;40;54;27;7;35;7;40;0;2;0;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;17;581;374;3;52;112;28;16;77;10;67;0;4;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;18;640;389;5;103;86;50;10;59;17;51;0;1;1;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;19;661;401;5;57;140;40;13;67;21;55;0;1;1;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;20;576;373;6;54;114;40;12;66;14;53;0;6;0;8;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;21;597;401;6;104;127;53;7;41;18;42;0;1;1;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;22;704;451;15;84;108;51;11;79;11;79;2;5;1;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;23;432;267;2;30;84;19;5;46;17;60;0;2;1;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;24;509;304;2;57;79;37;9;65;9;40;1;1;2;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;25;554;337;8;132;66;59;8;38;11;7;2;3;0;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;26;534;309;5;78;73;48;9;38;12;35;1;3;1;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;27;276;132;4;42;18;31;1;11;7;10;0;5;0;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;28;850;508;11;132;118;82;9;78;21;47;0;4;1;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;29;389;207;4;99;10;52;7;17;9;4;1;1;1;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;30;383;199;3;90;15;54;3;17;7;5;0;0;1;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;31;445;253;4;99;19;75;5;18;11;8;2;3;3;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;32;458;261;2;114;16;68;1;30;13;9;0;4;1;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;33;666;340;1;153;29;87;13;22;10;17;1;4;1;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;34;553;342;4;132;51;65;8;32;13;30;0;2;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;35;433;239;3;102;13;59;8;25;10;11;0;3;1;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;36;397;293;4;113;46;62;9;31;6;19;0;1;1;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;37;483;242;2;84;23;56;4;29;8;25;1;4;0;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;38;580;315;4;125;35;61;7;43;13;25;0;1;0;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;39;498;244;6;66;33;47;7;33;18;27;0;2;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;40;769;450;5;114;89;77;12;58;24;58;1;4;0;8;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;41;268;177;2;59;28;19;10;24;8;21;1;1;1;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;42;677;405;4;80;111;54;16;62;23;46;0;4;1;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;43;670;445;2;52;171;44;11;64;17;82;0;1;0;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;44;446;278;6;38;80;37;9;30;13;57;0;2;0;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;45;727;382;4;87;79;57;16;69;16;48;0;4;0;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;46;603;347;5;42;144;36;11;33;12;58;0;6;0;0;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;47;523;320;3;66;88;47;12;40;13;45;0;2;0;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;48;581;313;2;84;44;99;5;38;9;22;0;7;1;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;49;546;297;3;76;65;52;6;38;21;29;0;2;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;50;720;447;3;86;153;38;6;48;16;92;1;3;0;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;51;568;378;3;33;127;58;11;63;9;66;0;3;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;52;582;356;1;41;136;35;9;52;19;56;0;3;1;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;53;753;475;4;93;137;61;12;81;19;61;0;2;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;54;728;473;3;68;172;47;15;68;16;76;0;5;0;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;55;652;391;10;142;53;92;7;34;13;29;0;4;1;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;56;617;409;5;74;121;47;8;70;18;52;0;5;1;8;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;57;630;394;7;77;97;70;12;59;12;50;2;3;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;58;657;399;5;87;111;37;16;72;19;43;1;3;1;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;59;590;341;3;110;38;67;15;47;18;31;0;1;3;8;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;60;585;313;8;72;73;28;8;73;6;35;0;3;0;7;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;61;580;340;3;107;41;84;6;44;16;26;1;6;1;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;62;681;351;5;113;58;79;5;37;20;25;0;2;1;6;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;63;567;305;7;79;47;69;11;42;10;29;2;3;1;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;64;500;303;8;59;81;57;10;45;10;27;0;1;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;65;608;338;6;122;66;48;3;52;15;22;0;2;0;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;66;621;376;4;104;77;62;9;55;8;46;0;5;1;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;67;414;315;9;103;104;43;8;12;23;11;0;0;0;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;68;849;468;12;164;69;94;20;50;15;34;1;4;1;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;69;737;469;6;148;76;110;11;41;23;47;0;2;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;70;538;333;12;132;29;84;4;23;19;19;0;6;0;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;71;476;314;6;120;54;66;3;25;17;16;0;3;0;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;72;635;413;6;132;68;79;7;50;18;45;0;5;0;3;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;73;432;315;4;78;89;32;15;56;5;33;0;2;0;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;74;871;589;10;203;69;146;15;68;26;33;0;8;3;8;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;75;890;578;6;112;191;73;13;59;27;90;0;6;0;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;76;594;385;2;49;141;36;8;62;11;64;0;4;3;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;77;702;477;5;53;159;56;19;62;21;95;0;1;1;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;78;669;394;5;110;82;78;6;42;19;45;1;0;1;5;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;79;552;345;4;52;100;37;17;64;16;53;0;1;0;1;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;80;694;443;5;99;120;55;14;61;18;65;0;1;1;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;81;781;495;3;95;149;47;21;79;16;81;0;1;1;2;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;82;785;518;6;77;127;104;9;73;27;85;0;3;0;7;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;83;568;363;2;59;130;28;13;50;9;66;0;2;0;4;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;84;163;103;1;23;16;17;2;17;6;19;0;2;0;0;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                         
AT1;AT13;AT130;91901;4;9;6;19;87;0;6358;58;1418;1925;668;115;1064;249;722;2;58;13;66;                                                                                         
AT1;AT13;AT130;;4;9;6;96;1;0;1036;12;196;266;160;44;202;50;89;0;4;1;12;                                                                                         
AT1;AT13;AT130;;4;9;6;96;2;0;773;10;232;137;114;15;154;20;73;1;5;1;11;                                                                                         
AT1;AT13;AT130;;4;9;6;96;3;0;873;8;89;184;69;22;319;20;119;0;13;2;28;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;1;1345;414;4;124;67;116;7;41;18;23;0;4;1;9;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;2;522;253;6;87;26;69;5;29;19;5;0;4;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;3;484;268;6;103;34;65;8;20;7;19;0;1;1;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;4;700;348;1;151;16;121;9;20;15;6;0;1;1;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;5;507;284;1;109;47;66;7;21;9;13;2;2;1;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;6;438;261;6;88;25;70;4;33;9;13;0;4;0;9;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;7;524;299;2;133;24;82;12;19;7;15;1;1;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;8;673;386;4;196;32;97;7;22;9;13;0;2;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;9;438;298;8;76;29;75;14;57;6;21;0;5;1;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;10;834;478;16;118;69;119;28;66;23;28;1;4;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;11;629;369;6;130;32;113;10;31;21;20;0;2;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;12;595;437;9;150;47;99;8;63;26;28;0;4;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;13;522;377;12;106;45;111;17;34;21;22;1;4;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;14;670;372;2;121;54;94;11;50;8;22;2;1;1;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;15;863;530;8;197;44;168;10;43;25;23;1;3;1;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;16;741;376;6;148;35;95;8;40;17;16;0;7;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;17;885;523;13;193;55;135;12;67;16;22;0;3;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;18;871;572;6;149;47;158;16;103;23;50;0;11;0;9;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;19;797;523;9;193;51;122;18;70;15;36;0;2;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;20;617;413;9;139;37;112;14;44;9;36;0;5;1;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;21;698;402;3;181;46;98;8;30;13;14;1;3;1;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;22;690;439;6;139;56;111;13;59;14;29;0;7;1;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;23;902;596;8;179;64;142;22;95;25;44;0;6;1;10;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;24;776;512;12;189;71;112;24;46;19;21;0;5;3;10;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;25;821;504;5;148;35;99;7;157;9;32;1;4;1;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;26;827;488;8;174;34;134;15;63;25;26;0;5;1;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;27;569;377;4;104;50;113;7;55;15;16;1;6;1;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;28;662;425;6;136;56;139;11;36;17;15;0;3;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;29;655;394;7;177;44;103;11;27;9;12;0;4;0;0;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;30;635;358;5;143;22;141;4;16;13;5;0;0;0;9;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;31;523;283;8;108;20;94;13;15;15;6;1;2;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;32;510;288;9;89;28;100;3;20;14;18;0;2;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;33;691;403;9;140;31;110;9;57;16;19;0;5;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;34;745;433;8;151;54;112;12;44;22;22;0;2;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;35;513;286;6;79;40;94;6;22;19;13;0;3;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;36;481;324;6;95;55;84;6;36;9;23;0;5;1;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;37;601;345;5;105;51;97;8;38;15;14;1;2;0;9;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;38;452;229;0;75;36;70;10;14;7;8;0;6;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;39;588;287;3;123;5;109;5;14;10;10;0;1;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;40;689;294;5;120;12;113;2;13;13;4;0;3;1;8;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;41;320;169;8;61;13;61;3;11;6;3;0;0;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;42;419;201;2;90;23;46;4;19;7;6;0;1;1;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;43;572;315;8;93;31;79;13;41;20;24;0;2;2;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;44;600;341;6;145;19;101;7;22;18;14;0;4;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;45;403;208;4;86;8;64;1;15;6;13;0;3;1;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;46;447;232;5;100;12;69;3;14;13;7;0;3;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;47;629;340;5;124;26;100;8;30;16;17;1;3;1;9;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;48;475;258;3;101;19;78;5;26;10;8;0;6;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;49;499;308;2;117;32;95;9;19;19;9;0;0;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;50;474;272;4;121;25;71;7;16;12;11;0;2;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;51;639;294;8;136;14;97;1;12;15;5;0;1;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;52;802;515;5;159;37;175;15;66;21;28;0;5;2;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;53;726;394;6;174;20;140;6;21;12;5;0;5;1;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;54;805;474;15;147;44;169;9;33;22;26;0;1;0;8;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;55;695;433;11;155;41;117;13;32;22;26;1;5;1;9;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;56;440;229;2;85;18;86;6;12;7;8;1;1;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;57;439;210;2;79;6;97;0;11;5;6;0;3;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;58;601;305;1;134;11;108;8;12;14;7;0;5;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;59;416;235;6;117;10;67;3;11;7;10;1;3;0;0;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;60;498;353;10;123;36;83;5;48;20;26;0;1;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;61;632;396;3;117;55;104;10;57;17;22;0;2;1;8;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;62;702;449;11;128;39;131;13;83;11;28;0;2;1;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;63;615;363;3;143;27;110;2;42;11;17;2;2;1;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;64;741;424;8;130;53;121;13;43;21;27;0;5;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;65;451;284;6;165;11;72;3;11;4;4;1;3;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;66;549;345;8;102;42;110;4;36;17;20;0;2;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;67;730;373;9;161;38;103;7;16;18;12;1;5;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;68;715;427;12;150;36;132;16;36;17;15;0;5;1;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;69;500;263;3;128;33;78;0;5;7;6;2;0;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;70;573;326;2;149;26;119;4;5;10;5;1;0;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;71;765;392;2;193;17;138;5;10;15;8;0;0;3;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;72;546;299;4;133;20;111;1;12;8;6;0;3;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;73;683;375;4;134;30;115;13;38;14;18;0;2;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;74;561;307;7;166;25;67;3;10;14;11;0;2;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;75;802;469;6;190;33;134;11;39;27;20;0;3;1;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;76;473;323;9;144;17;76;14;32;11;15;1;3;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;77;433;236;3;86;15;82;8;16;6;15;0;4;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;78;808;499;17;141;52;151;18;66;22;28;0;4;0;0;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;79;770;498;8;148;69;125;12;57;33;27;0;9;2;8;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;80;619;435;6;141;95;107;15;32;17;20;0;2;0;0;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;81;486;294;3;116;23;89;11;16;18;10;0;3;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;82;682;393;5;174;15;146;8;12;19;7;1;3;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;83;614;350;5;152;10;149;2;4;14;5;0;3;1;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;84;945;585;13;193;51;145;15;89;32;25;1;6;4;11;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;85;582;351;7;132;34;140;3;13;14;4;0;3;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;86;741;443;3;184;31;171;7;18;15;10;0;2;2;0;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;87;480;331;5;100;35;109;15;33;13;16;0;3;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;88;460;251;3;102;12;96;3;13;14;7;0;0;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;89;634;410;12;231;29;96;1;7;16;10;2;1;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;90;521;323;3;139;20;103;6;22;19;8;0;2;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;91;496;301;8;116;22;97;9;27;11;5;0;2;1;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;92;399;247;1;110;10;87;4;17;10;4;0;1;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;93;421;239;4;101;14;91;3;9;7;6;0;2;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;94;517;297;1;148;15;99;5;14;10;2;0;1;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;95;515;325;3;148;20;108;8;10;15;9;0;2;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;96;477;280;2;116;24;82;10;24;10;6;0;3;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;97;711;425;6;183;27;124;11;29;20;16;0;2;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;98;504;277;2;134;20;82;3;13;14;4;0;3;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;99;427;278;6;103;35;83;7;12;13;13;0;2;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;100;500;282;9;131;12;96;0;12;10;5;2;2;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;101;379;232;1;110;14;83;3;11;5;2;0;1;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;102;527;295;7;134;14;101;8;13;5;10;0;2;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;103;409;244;5;113;12;83;6;6;11;0;0;3;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;104;547;307;2;160;16;90;4;12;10;8;0;0;1;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;105;543;321;8;132;13;110;6;24;9;12;0;4;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;106;847;621;13;256;43;164;18;63;27;24;1;4;1;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;107;624;414;5;163;63;87;4;51;15;23;1;2;0;0;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;108;678;508;7;170;76;127;15;43;34;27;0;5;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;109;486;309;9;95;19;135;8;9;20;8;0;2;1;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;110;394;259;5;99;20;73;7;17;12;18;1;4;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;111;686;493;13;182;59;91;17;64;16;37;0;8;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;112;562;341;6;118;18;115;8;48;5;15;1;2;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;113;786;440;4;187;29;164;8;6;22;8;2;4;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;114;635;306;5;114;4;139;2;20;13;4;1;2;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;115;501;223;5;81;9;94;7;10;12;2;0;1;1;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;116;636;329;7;159;15;107;5;7;17;8;0;2;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;117;560;321;4;138;18;119;8;9;5;12;0;2;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;118;539;264;1;90;8;113;8;15;13;6;1;3;2;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;119;550;288;11;109;45;39;14;44;13;6;0;2;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;120;490;257;2;85;7;125;2;12;12;3;0;7;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;121;473;211;3;88;7;82;9;14;4;1;1;2;0;0;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;122;480;251;4;82;3;121;4;13;14;4;0;2;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;123;323;189;3;42;7;106;4;7;12;2;0;4;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;124;425;240;3;88;9;97;3;13;11;14;0;0;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;125;583;333;1;109;18;132;3;15;26;19;1;1;1;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;126;715;408;2;109;61;121;9;45;24;24;1;2;0;10;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;127;575;345;4;119;16;138;7;12;24;14;1;3;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;128;374;271;8;94;15;101;8;20;15;4;1;2;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;129;756;503;8;157;97;84;14;69;25;34;0;5;0;10;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;130;687;460;12;120;86;96;17;54;23;38;0;9;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;131;721;506;5;185;73;130;23;47;12;20;1;4;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;132;807;544;11;203;53;132;24;65;16;27;0;5;1;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;133;753;465;9;161;22;157;13;36;30;23;0;6;0;8;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;134;667;437;6;151;34;135;11;41;18;25;2;8;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;135;698;412;9;112;74;86;14;55;9;37;0;9;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;136;593;349;2;149;22;113;10;26;12;9;0;4;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;137;942;631;9;243;30;200;26;52;25;32;2;7;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;138;443;278;5;129;21;72;10;13;11;12;0;0;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;139;485;258;6;118;20;81;2;11;12;4;0;0;0;4;                                                                                         
