NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;OEVP   ;GRUE   ;FPOE   ;BZOE   ;KPOE   ;LIF    ;DEM    ;MUT    ;KI     ;CPOE   ;WIR    ;ECHT6  ;IGS    ;ECHT8  ;PH     ;AKTIV  ;AL     ;SLP    ;WIFF   ;IBFS   ;         
AT1;AT13;AT130;91001;4;1;10;10;150;551;277;5;151;8;6;98;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;151;948;463;9;178;59;38;164;6;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;152;731;334;12;145;28;23;113;6;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;153;857;471;8;223;28;17;187;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;154;811;436;2;222;41;34;128;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;155;548;294;7;124;41;13;97;7;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;156;511;262;14;110;24;23;80;6;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;157;910;567;11;242;58;46;190;4;11;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;158;514;278;8;146;13;8;96;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;159;597;285;23;120;19;10;103;2;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;160;548;314;10;123;18;10;142;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;161;552;250;7;120;7;13;99;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;162;647;402;3;187;33;20;140;9;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;163;440;221;1;115;8;8;81;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;164;724;315;9;150;10;9;132;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;165;544;326;7;162;13;14;120;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;166;842;534;22;269;34;20;178;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;167;529;362;7;189;45;29;88;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;168;439;253;8;133;13;8;86;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;169;865;564;23;229;93;34;157;8;13;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;170;737;463;4;181;70;51;139;6;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;171;834;519;26;238;28;15;198;9;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;172;788;518;25;233;11;19;220;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;173;389;246;4;119;17;13;87;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;174;503;308;3;128;29;22;115;4;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;175;372;226;5;104;9;13;92;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;176;740;419;12;187;12;26;162;4;9;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;177;784;432;9;195;16;14;189;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;178;705;397;6;203;25;18;133;9;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;179;934;513;9;241;27;47;180;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;180;612;270;4;124;10;8;119;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;181;731;422;18;186;35;32;140;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;182;656;238;17;96;9;14;92;3;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;183;444;212;9;101;9;14;74;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;184;497;316;7;170;20;7;98;8;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;185;629;323;9;131;25;13;142;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;186;464;274;11;137;19;10;90;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;187;410;264;12;138;8;7;88;5;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;188;829;449;5;205;29;24;181;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;189;708;448;7;230;23;28;143;5;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;190;641;291;10;147;19;26;83;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;192;0;56;0;36;8;0;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;193;0;872;21;389;81;180;175;6;8;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;194;0;8327;139;4272;880;562;2254;77;81;36;26;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;195;0;2225;64;910;301;333;530;27;23;28;9;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91001;4;1;10;10;196;0;228;2;101;31;53;33;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;0;0;284;9;158;23;19;71;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;1;525;233;20;127;4;4;72;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;2;553;345;7;194;7;7;125;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;3;477;254;6;113;18;13;95;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;4;745;286;14;144;16;14;92;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;5;634;270;2;131;24;21;86;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;6;669;275;8;130;25;14;89;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;7;777;389;10;191;23;23;135;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;8;808;439;13;246;11;23;144;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;9;536;262;9;155;11;8;75;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;10;1161;632;12;297;45;100;158;9;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;11;934;493;8;229;19;31;193;1;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;12;1149;488;5;165;50;163;82;4;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;13;799;383;6;194;51;44;73;5;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;14;473;260;9;145;18;9;76;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;15;666;305;13;149;12;11;114;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;16;761;430;17;184;28;22;167;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;17;654;287;6;139;31;14;92;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;18;1059;388;7;182;36;41;107;8;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;19;326;229;5;135;24;12;48;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;20;931;503;7;266;25;14;173;3;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;21;1093;568;20;311;40;26;155;6;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;22;703;326;14;131;53;20;101;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;23;907;570;12;328;19;22;178;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;24;883;385;5;196;6;19;145;5;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;25;1100;459;5;229;29;27;161;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;26;1305;569;8;249;45;29;223;3;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;27;525;282;9;123;21;13;108;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;28;1017;543;16;273;34;33;169;0;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;29;724;332;9;164;21;19;108;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;30;913;508;6;266;39;31;150;4;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;31;748;322;3;146;37;29;95;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;32;760;397;4;164;73;23;128;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;33;858;569;13;270;30;20;226;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;34;950;578;13;268;60;21;207;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;35;989;460;19;213;16;9;195;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;36;731;422;15;189;13;22;172;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;37;994;517;11;248;21;34;190;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;38;1161;528;6;269;51;34;155;5;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;39;985;496;14;226;34;32;171;11;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;40;674;366;11;167;23;13;146;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;41;991;573;2;293;36;14;219;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;42;999;564;18;278;27;19;213;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;43;846;522;9;277;26;30;167;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;44;1009;607;13;295;32;34;224;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;45;990;590;7;276;35;35;218;11;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;46;447;269;7;132;8;4;113;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;47;810;509;14;214;44;33;193;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;48;725;420;12;171;58;24;140;4;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;49;816;492;6;222;48;34;173;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;50;1313;682;17;245;157;51;201;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;51;1194;596;20;226;79;48;212;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;52;1369;720;25;291;49;28;307;5;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;53;950;561;19;295;36;32;165;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;54;735;493;6;247;38;23;166;5;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;55;1259;712;17;303;68;44;264;6;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;56;879;519;32;276;26;8;168;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;57;1067;591;14;299;19;15;235;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;58;805;491;6;261;18;10;193;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;59;603;408;13;199;25;43;112;4;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;60;1127;680;7;304;62;46;250;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;61;1445;725;15;334;65;27;275;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;62;937;517;23;252;24;12;201;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;63;1115;624;11;311;26;12;250;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;64;1246;661;23;300;38;33;253;4;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;65;1118;578;13;256;44;41;213;3;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;66;1169;666;14;304;52;34;243;3;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;67;1283;610;12;267;23;29;268;4;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;68;1248;567;17;234;20;21;265;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;69;1301;580;16;236;22;42;254;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;70;1305;605;7;240;46;50;235;2;16;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;71;726;318;11;131;26;31;108;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;72;0;443;6;216;42;84;84;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;73;0;3707;66;2025;368;227;936;26;35;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;74;0;1746;41;883;178;188;405;9;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91101;4;1;11;11;75;0;109;4;54;9;23;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;0;0;324;17;150;43;29;65;2;6;4;0;0;0;0;0;0;0;0;7;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;1;966;410;6;159;48;75;109;6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;2;954;454;16;205;52;45;112;5;10;3;0;0;0;0;0;0;0;0;0;6;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;3;660;217;13;103;17;18;59;5;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;4;734;270;4;111;31;55;59;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;5;557;273;26;95;18;46;76;3;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;6;782;333;9;155;20;25;111;3;6;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;7;951;442;9;198;41;48;136;4;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;8;865;377;14;171;35;58;91;1;2;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;9;829;414;7;148;87;62;97;7;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;10;948;377;13;133;59;63;84;5;10;6;0;0;0;0;0;0;0;0;2;2;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;11;642;407;11;188;39;49;103;5;6;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;12;615;377;7;169;38;46;106;3;5;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;13;557;245;4;134;9;21;71;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;14;704;303;8;164;19;19;81;3;3;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;15;753;281;6;135;19;37;74;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;16;670;287;6;129;21;55;52;9;8;4;0;0;0;0;0;0;0;0;1;2;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;17;546;168;2;79;36;14;31;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;18;943;384;6;163;38;52;111;3;6;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;19;953;464;15;190;48;30;161;8;8;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;20;597;294;13;119;32;16;103;3;6;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;21;820;358;14;182;12;22;115;2;7;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;22;920;374;23;147;37;47;110;3;2;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;23;792;434;27;197;40;31;121;8;7;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;24;843;418;5;176;58;49;115;3;5;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;25;790;338;11;138;45;46;86;4;1;5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;26;740;326;3;140;37;36;97;2;5;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;27;769;408;4;193;27;23;155;0;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;28;585;297;12;121;25;46;84;2;3;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;29;877;355;16;137;59;69;61;1;2;8;0;0;0;0;0;0;0;0;1;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;30;854;399;7;131;62;69;115;4;4;5;0;0;0;0;0;0;0;0;1;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;31;674;393;7;161;58;29;124;6;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;32;784;340;8;138;39;67;72;6;5;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;33;1056;448;15;176;59;82;99;10;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;34;729;302;5;101;30;89;65;1;4;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;35;861;406;17;131;46;108;79;5;9;9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;36;876;421;14;117;83;107;78;8;5;3;0;0;0;0;0;0;0;0;0;6;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;37;656;309;2;104;52;66;69;5;7;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;38;665;233;2;61;43;57;49;2;5;4;0;0;0;0;0;0;0;0;9;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;39;948;459;27;148;51;120;84;12;5;8;0;0;0;0;0;0;0;0;0;4;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;40;945;381;3;135;65;64;102;3;3;2;0;0;0;0;0;0;0;0;1;3;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;41;764;334;17;150;25;35;98;2;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;42;798;358;21;153;24;28;121;3;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;43;695;332;6;137;23;30;127;5;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;44;638;373;19;165;55;30;88;2;1;4;0;0;0;0;0;0;0;0;8;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;45;519;310;22;117;17;21;116;1;6;1;0;0;0;0;0;0;0;0;9;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;46;547;338;9;180;26;31;75;5;3;1;0;0;0;0;0;0;0;0;8;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;47;747;392;6;147;67;44;98;4;5;5;0;0;0;0;0;0;0;0;15;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;48;846;472;9;174;64;64;98;2;4;7;0;0;0;0;0;0;0;0;50;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;49;1002;521;7;174;111;67;102;6;3;3;0;0;0;0;0;0;0;0;48;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;50;873;443;29;124;71;55;93;5;4;3;0;0;0;0;0;0;0;0;58;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;51;872;525;11;169;86;74;98;4;3;4;0;0;0;0;0;0;0;0;76;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;52;816;429;3;136;87;53;86;8;2;1;0;0;0;0;0;0;0;0;53;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;53;622;314;5;91;59;31;91;4;4;1;0;0;0;0;0;0;0;0;28;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;54;702;508;9;252;36;40;123;2;5;4;0;0;0;0;0;0;0;0;37;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;55;744;498;10;254;33;41;96;5;3;3;0;0;0;0;0;0;0;0;53;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;56;314;226;24;138;20;2;35;4;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;57;626;401;6;162;50;43;85;6;3;2;0;0;0;0;0;0;0;0;44;0;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;58;978;557;15;239;58;54;174;4;5;2;0;0;0;0;0;0;0;0;5;1;0;0;0;0;         
AT1;AT13;AT130;91201;4;1;12;12;59;904;413;9;185;38;36;116;1;8;4;0;0;0;0;0;0;0;0;16;0;0;0;0;0;         
