NUTS1;NUTS2;NUTS3;DISTRICT_CODE;DISTRICT_NAME;LAU_CODE;LAU_NAME;POP_0_14;POP_15_29;POP_30_44;POP_45_59;POP_60_74;POP_75;POP_TOTAL;REF_DATE
AT2;AT22;AT224;623;Südoststeiermark;62325;Grabersdorf;45;65;71;77;47;37;342;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62326;Halbenrain;207;270;348;447;290;213;1775;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62327;Hatzendorf;234;309;384;410;265;147;1749;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62328;Hof bei Straden;122;127;173;197;141;87;847;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62329;Hohenbrugg-Weinberg;130;155;194;237;181;87;984;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62330;Jagerberg;241;292;358;372;235;180;1678;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62331;Johnsdorf-Brunn;122;134;184;164;115;79;798;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62332;Kapfenstein;240;276;324;365;237;173;1615;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62333;Kirchbach in Steiermark;211;262;301;396;235;127;1532;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62334;Kirchberg an der Raab;297;357;427;476;272;174;2003;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62335;Klöch;166;194;254;298;220;99;1231;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62336;Kohlberg;73;92;108;108;79;48;508;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62337;Kornberg bei Riegersburg;153;183;236;253;197;104;1126;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62338;Krusdorf;58;76;83;83;55;39;394;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62339;Leitersdorf im Raabtal;87;125;159;149;94;44;658;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62340;Lödersdorf;94;127;152;171;102;72;718;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62341;Maierdorf;59;111;85;128;90;62;535;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62342;Merkendorf;141;185;224;325;182;103;1160;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62343;Mettersdorf am Saßbach;188;210;277;308;192;119;1294;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62344;Mitterlabill;47;63;80;95;74;40;399;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62345;Mühldorf bei Feldbach;427;519;637;769;498;275;3125;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62346;Mureck;177;251;298;358;297;175;1556;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62347;Murfeld;230;308;348;415;239;142;1682;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62348;Oberdorf am Hochegg;89;135;132;192;107;86;741;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62349;Oberstorcha;94;107;135;135;107;46;624;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62350;Paldau;290;381;421;516;265;211;2084;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62351;Perlsdorf;47;52;75;80;60;31;345;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62352;Pertlstein;104;126;143;187;134;103;797;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62353;Petersdorf II;142;143;201;196;118;73;873;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62354;Pirching am Traubenberg;281;280;370;362;215;102;1610;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62355;Poppendorf;103;133;150;156;91;54;687;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62356;Raabau;89;97;126;125;98;47;582;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62357;Radkersburg Umgebung;208;254;319;454;341;191;1767;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62358;Raning;131;143;162;189;105;75;805;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62359;Ratschendorf;84;114;129;159;93;55;634;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62360;Riegersburg;313;380;437;606;335;251;2322;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62361;Sankt Anna am Aigen;200;315;359;430;257;182;1743;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62362;Sankt Peter am Ottersbach;263;400;448;505;360;244;2220;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62363;Sankt Stefan im Rosental;582;670;797;848;528;354;3779;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62364;Schwarzau im Schwarzautal;83;119;132;155;88;57;634;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62365;Stainz bei Straden;126;156;191;244;142;99;958;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62366;Straden;176;290;308;383;262;129;1548;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62367;Studenzen;120;92;179;149;109;46;695;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62368;Tieschen;159;195;282;290;239;148;1313;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62369;Trautmannsdorf in Oststeiermark;128;164;164;210;134;62;862;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62370;Trössing;41;50;64;55;31;32;273;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62371;Unterauersbach;60;93;81;115;50;48;447;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62372;Unterlamm;159;196;269;319;170;122;1235;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62373;Weinburg am Saßbach;142;167;205;263;156;94;1027;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62374;Zerlach;221;311;348;399;216;195;1690;01.01.2013
