NUTS2;LAU2_CODE;LAU2_NAME;POP_TOTAL;YEAR
AT33;31540;Sankt Martin-Karlsbach;1414;1923
AT33;31541;Sankt Oswald;1076;1923
AT33;31542;Schönbühel-Aggsbach;1059;1923
AT33;31543;Schollach;997;1923
AT33;31546;Weiten;1275;1923
AT33;31549;Ybbs an der Donau;4774;1923
AT33;31550;Zelking-Matzleinsdorf;1226;1923
AT33;31551;Texingtal;1383;1923
AT33;31552;Yspertal;1909;1923
AT33;31553;Emmersdorf an der Donau;1515;1923
AT33;31601;Altlichtenwarth;1286;1923
AT33;31603;Asparn an der Zaya;2382;1923
AT33;31604;Bernhardsthal;3794;1923
AT33;31605;Bockfließ;1785;1923
AT33;31606;Drasenhofen;2797;1923
AT33;31608;Falkenstein;824;1923
AT33;31609;Fallbach;1492;1923
AT33;31611;Gaubitsch;0;1923
AT33;31612;Gaweinstal;3727;1923
AT33;31613;Gnadendorf;1897;1923
AT33;31614;Großebersdorf;2057;1923
AT33;31615;Groß-Engersdorf;1765;1923
AT33;31616;Großharras;2411;1923
AT33;31617;Großkrut;2598;1923
AT33;31620;Hausbrunn;1545;1923
AT33;31621;Herrnbaumgarten;1851;1923
AT33;31622;Hochleithen;1617;1923
AT33;31627;Kreuttal;1329;1923
AT33;31628;Kreuzstetten;1583;1923
AT33;31629;Laa an der Thaya;7120;1923
AT33;31630;Ladendorf;2996;1923
AT33;31633;Mistelbach;10767;1923
AT33;31634;Neudorf bei Staatz;2124;1923
AT33;31636;Niederleis;1147;1923
AT33;31642;Pillichsdorf;1376;1923
AT33;31644;Poysdorf;7744;1923
AT33;31645;Rabensburg;1974;1923
AT33;31646;Schrattenberg;1870;1923
AT33;31649;Staatz;2728;1923
AT33;31650;Stronsdorf;2644;1923
AT33;31651;Ulrichskirchen-Schleinbach;2697;1923
AT33;31652;Unterstinkenbrunn;0;1923
AT33;31653;Wildendürnbach;2719;1923
AT33;31654;Wilfersdorf;2156;1923
AT33;31655;Wolkersdorf im Weinviertel;4910;1923
AT33;31657;Gartenbrunn^;1845;1923
AT33;31658;Ottenthal;1137;1923
AT33;31701;Achau;1109;1923
AT33;31702;Biedermannsdorf;1350;1923
AT33;31703;Breitenfurt bei Wien;967;1923
AT33;31704;Brunn am Gebirge;4900;1923
AT33;31706;Gaaden;854;1923
AT33;31707;Gießhübl;758;1923
AT33;31709;Gumpoldskirchen;2911;1923
AT33;31710;Guntramsdorf;4539;1923
AT33;31711;Hennersdorf;606;1923
AT33;31712;Hinterbrühl;2294;1923
AT33;31713;Kaltenleutgeben;1847;1923
AT33;31714;Laab im Walde;457;1923
AT33;31715;Laxenburg;1228;1923
AT33;31716;Maria Enzersdorf;3749;1923
AT33;31717;Mödling;18677;1923
AT33;31718;Münchendorf;1147;1923
AT33;31719;Perchtoldsdorf;7785;1923
AT33;31723;Vösendorf;3274;1923
AT33;31725;Wiener Neudorf;2819;1923
AT33;31726;Wienerwald;1578;1923
AT33;31801;Altendorf;344;1923
AT33;31802;Aspang-Markt;2199;1923
AT33;31803;Aspangberg-Sankt Peter;2358;1923
AT33;31804;Breitenau;882;1923
AT33;31805;Breitenstein;827;1923
AT33;31806;Buchbach;425;1923
AT33;31807;Edlitz;858;1923
AT33;31808;Enzenreith;1480;1923
AT33;31809;Feistritz am Wechsel;964;1923
AT33;31810;Gloggnitz;7214;1923
AT33;31811;Grafenbach-Sankt Valentin;1698;1923
AT33;31812;Grimmenstein;1223;1923
AT33;31813;Grünbach am Schneeberg;2603;1923
AT33;31814;Kirchberg am Wechsel;2497;1923
AT33;31815;Mönichkirchen;579;1923
AT33;31817;Natschbach-Loipersbach;513;1923
AT33;31818;Neunkirchen;12563;1923
AT33;31820;Otterthal;424;1923
AT33;31821;Payerbach;3609;1923
AT33;31823;Pitten;2491;1923
AT33;31825;Prigglitz;659;1923
AT33;31826;Puchberg am Schneeberg;3330;1923
AT33;31827;Raach am Hochgebirge;477;1923
AT33;31829;Reichenau an der Rax;5065;1923
AT33;31830;Sankt Corona am Wechsel;305;1923
AT33;31831;Sankt Egyden am Steinfeld;1783;1923
AT33;31832;Scheiblingkirchen-Thernberg;1867;1923
AT33;31833;Schottwien;1127;1923
AT33;31834;Schrattenbach;383;1923
AT33;31835;Schwarzau am Steinfelde;1056;1923
AT33;31836;Schwarzau im Gebirge;1598;1923
AT33;31837;Seebenstein;1049;1923
AT33;31838;Semmering;1816;1923
AT33;31839;Ternitz;12489;1923
AT33;31840;Thomasberg;1389;1923
AT33;31841;Trattenbach;832;1923
AT33;31842;Vöstenhof;214;1923
AT33;31843;Warth;1660;1923
AT33;31844;Wartmannstetten;1439;1923
AT33;31845;Willendorf;809;1923
AT33;31846;Wimpassing im Schwarzatale;1818;1923
AT33;31847;Würflach;918;1923
AT33;31848;Zöbern;1460;1923
AT33;31849;Höflein an der Hohen Wand;804;1923
AT33;31901;Altlengbach;1996;1923
AT33;31902;Asperhofen;1873;1923
AT33;31903;Böheimkirchen;3598;1923
AT33;31904;Brand-Laaben;1500;1923
AT33;31905;Eichgraben;1380;1923
AT33;31906;Frankenfels;1641;1923
AT33;31907;Gerersdorf;773;1923
AT33;31909;Hofstetten-Grünau;1912;1923
AT33;31910;Hafnerbach;1473;1923
AT33;31911;Haunoldstein;721;1923
AT33;31912;Herzogenburg;5935;1923
AT33;31913;Inzersdorf-Getzersdorf;1311;1923
AT33;31915;Kapelln;1467;1923
AT33;31916;Karlstetten;1301;1923
AT33;31917;Kasten bei Böheimkirchen;1078;1923
AT33;31918;Kirchberg an der Pielach;2457;1923
AT33;31919;Kirchstetten;1488;1923
AT33;31920;Loich;645;1923
AT33;31921;Maria-Anzbach;1670;1923
AT33;31922;Markersdorf-Haindorf;1200;1923
AT33;31923;Michelbach;931;1923
AT33;31925;Neidling;1162;1923
AT33;31926;Neulengbach;5865;1923
AT33;31927;Neustift-Innermanzing;688;1923
AT33;31928;Nußdorf ob der Traisen;1306;1923
AT33;31929;Ober-Grafendorf;3418;1923
AT33;31930;Obritzberg-Rust;2376;1923
AT33;31932;Prinzersdorf;616;1923
AT33;31934;Pyhra;2860;1923
AT33;31935;Rabenstein an der Pielach;2098;1923
AT33;31938;Sankt Margarethen an der Sierning;885;1923
AT33;31939;Schwarzenbach an der Pielach;660;1923
AT33;31940;Statzendorf;1041;1923
AT33;31941;Stössing;1034;1923
AT33;31943;Traismauer;3925;1923
AT33;31945;Weinburg;680;1923
AT33;31946;Weißenkirchen an der Perschling;1575;1923
AT33;31947;Wilhelmsburg;6015;1923
AT33;31948;Wölbling;2170;1923
AT33;32001;Gaming;4702;1923
AT33;32002;Göstling an der Ybbs;2244;1923
AT33;32003;Gresten;983;1923
AT33;32004;Gresten-Land;1445;1923
AT33;32005;Lunz am See;2088;1923
AT33;32006;Oberndorf an der Melk;2553;1923
AT33;32007;Puchenstuben;887;1923
AT33;32008;Purgstall an der Erlauf;3463;1923
AT33;32009;Randegg;1838;1923
AT33;32010;Reinsberg;772;1923
AT33;32011;Sankt Anton an der Jeßnitz;1439;1923
AT33;32012;Sankt Georgen an der Leys;925;1923
AT33;32013;Scheibbs;3703;1923
AT33;32014;Steinakirchen am Forst;1808;1923
AT33;32015;Wang;929;1923
AT33;32016;Wieselburg;2094;1923
AT33;32017;Wieselburg-Land;2235;1923
AT33;32018;Wolfpassing;1146;1923
AT33;32101;Absdorf;1409;1923
AT33;32104;Atzenbrugg;2390;1923
AT33;32106;Fels am Wagram;2457;1923
AT33;32107;Grafenwörth;3124;1923
AT33;32109;Großriedenthal;1454;1923
AT33;32110;Großweikersdorf;3074;1923
AT33;32112;Judenau-Baumgarten;1686;1923
AT33;32114;Kirchberg am Wagram;4032;1923
AT33;32115;Königsbrunn am Wagram;1633;1923
AT33;32116;Königstetten;1234;1923
AT33;32119;Langenrohr;1250;1923
AT33;32120;Michelhausen;2025;1923
AT33;32131;Sieghartskirchen;4216;1923
AT33;32132;Sitzenberg-Reidling;1754;1923
AT33;32134;Tulbing;1467;1923
AT33;32135;Tulln an der Donau;6818;1923
AT33;32139;Würmla;1340;1923
AT33;32140;Zeiselmauer-Wolfpassing;1590;1923
AT33;32141;Zwentendorf an der Donau;2782;1923
AT33;32142;Sankt Andrä-Wördern;4285;1923
AT33;32143;Muckendorf-Wipfing;0;1923
AT33;32202;Dietmanns;1478;1923
AT33;32203;Dobersberg;2200;1923
AT33;32206;Gastern;2015;1923
AT33;32207;Groß-Siegharts;3836;1923
AT33;32209;Karlstein an der Thaya;2477;1923
AT33;32210;Kautzen;2397;1923
AT33;32212;Ludweis-Aigen;2185;1923
AT33;32214;Pfaffenschlag bei Waidhofen a.d.Thaya;1572;1923
AT33;32216;Raabs an der Thaya;5913;1923
AT33;32217;Thaya;2230;1923
AT33;32219;Vitis;2942;1923
AT33;32220;Waidhofen an der Thaya;4400;1923
AT33;32221;Waidhofen an der Thaya-Land;1278;1923
AT33;32222;Waldkirchen an der Thaya;1407;1923
AT33;32223;Windigsteig;1461;1923
AT33;32301;Bad Fischau-Brunn;2377;1923
AT33;32302;Bad Schönau;605;1923
AT33;32304;Ebenfurth;2503;1923
AT33;32305;Eggendorf;2007;1923
AT33;32306;Erlach;1877;1923
AT33;32307;Felixdorf;2230;1923
AT33;32308;Gutenstein;1764;1923
AT33;32309;Hochneukirchen-Gschaidt;1806;1923
AT33;32310;Hochwolkersdorf;1171;1923
AT33;32311;Hohe Wand;1074;1923
AT33;32312;Hollenthon;1095;1923
AT33;32313;Katzelsdorf;1270;1923
AT33;32314;Kirchschlag in der Buckligen Welt;2625;1923
AT33;32315;Krumbach;1954;1923
AT33;32316;Lanzenkirchen;2514;1923
AT33;32317;Lichtenegg;1286;1923
AT33;32318;Lichtenwörth;2716;1923
AT33;32319;Markt Piesting;2358;1923
AT33;32320;Matzendorf-Hölles;732;1923
AT33;32321;Miesenbach;1060;1923
AT33;32322;Muggendorf;598;1923
AT33;32323;Pernitz;1700;1923
AT33;32324;Rohr im Gebirge;563;1923
AT33;32325;Bromberg;1528;1923
AT33;32326;Schwarzenbach;1368;1923
AT33;32327;Sollenau;2952;1923
AT33;32330;Theresienfeld;1018;1923
AT33;32331;Waidmannsfeld;1859;1923
AT33;32332;Waldegg;2674;1923
AT33;32333;Walpersbach;1002;1923
AT33;32334;Weikersdorf am Steinfelde;818;1923
AT33;32335;Wiesmath;1931;1923
AT33;32336;Winzendorf-Muthmannsdorf;1349;1923
AT33;32337;Wöllersdorf-Steinabrückl;3514;1923
AT33;32338;Zillingdorf;1666;1923
AT33;32401;Ebergassing;2612;1923
AT33;32402;Fischamend;3364;1923
AT33;32403;Gablitz;1795;1923
AT33;32404;Gerasdorf bei Wien;1759;1923
AT33;32405;Gramatneusiedl;2292;1923
AT33;32406;Himberg;3840;1923
AT33;32407;Klein-Neusiedl;1369;1923
AT33;32408;Klosterneuburg;21578;1923
AT33;32409;Lanzendorf;960;1923
AT33;32410;Leopoldsdorf;1629;1923
AT33;32411;Maria-Lanzendorf;817;1923
AT33;32412;Mauerbach;1133;1923
AT33;32413;Moosbrunn;1227;1923
AT33;32415;Pressbaum;4169;1923
AT33;32416;Purkersdorf;4556;1923
AT33;32417;Rauchenwarth;501;1923
AT33;32418;Schwadorf;1317;1923
AT33;32419;Schwechat;14372;1923
AT33;32421;Tullnerbach;2100;1923
AT33;32423;Wolfsgraben;620;1923
AT33;32424;Zwölfaxing;735;1923
AT33;32501;Allentsteig;3907;1923
AT33;32502;Arbesbach;1743;1923
AT33;32503;Bärnkopf;666;1923
AT33;32504;Echsenbach;1199;1923
AT33;32505;Göpfritz an der Wild;2905;1923
AT33;32506;Grafenschlag;1223;1923
AT33;32508;Groß-Gerungs;5516;1923
AT33;32509;Großgöttfritz;1423;1923
AT33;32511;Gutenbrunn;1194;1923
AT33;32514;Kirchschlag;1055;1923
AT33;32515;Kottes-Purk;2392;1923
AT33;32516;Langschlag;2605;1923
AT33;32517;Martinsberg;1496;1923
AT33;32518;Ottenschlag;1242;1923
AT33;32519;Altmelon;1144;1923
AT33;32520;Pölla;4413;1923
AT33;32521;Rappottenstein;2434;1923
AT33;32522;Sallingberg;1778;1923
AT33;32523;Schönbach;1166;1923
AT33;32524;Schwarzenau;1929;1923
AT33;32525;Schweiggers;2545;1923
AT33;32528;Traunstein;1430;1923
AT33;32529;Waldhausen;1881;1923
AT33;32530;Zwettl-Niederösterreich;12946;1923
AT33;30101;Krems an der Donau;23128;1934
AT33;30201;Sankt Pölten;46304;1934
AT33;30301;Waidhofen an der Ybbs;11417;1934
AT33;30401;Wiener Neustadt;36798;1934
AT33;30501;Allhartsberg;1390;1934
AT33;30502;Amstetten;17311;1934
AT33;30503;Ardagger;2806;1934
AT33;30504;Aschbach-Markt;2862;1934
AT33;30506;Behamberg;1428;1934
AT33;30507;Biberbach;1815;1934
AT33;30508;Ennsdorf;701;1934
AT33;30509;Ernsthofen;1262;1934
AT33;30510;Ertl;1035;1934
AT33;30511;Euratsfeld;1624;1934
AT33;30512;Ferschnitz;1114;1934
AT33;30514;Haag;4402;1934
AT33;30515;Haidershofen;2096;1934
AT33;30516;Hollenstein an der Ybbs;2181;1934
AT33;30517;Kematen an der Ybbs;1468;1934
AT33;30520;Neuhofen an der Ybbs;2007;1934
AT33;30521;Neustadtl an der Donau;2296;1934
AT33;30522;Oed-Oehling;928;1934
AT33;30524;Opponitz;1024;1934
AT33;30526;Sankt Georgen am Reith;676;1934
AT33;30527;Sankt Georgen am Ybbsfelde;1392;1934
AT33;30529;Sankt Pantaleon-Erla;1767;1934
AT33;30530;Sankt Peter in der Au;3908;1934
AT33;30531;Sankt Valentin;5312;1934
AT33;30532;Seitenstetten;2625;1934
AT33;30533;Sonntagberg;3972;1934
AT33;30534;Strengberg;2271;1934
AT33;30536;Viehdorf;1112;1934
AT33;30538;Wallsee-Sindelburg;1808;1934
AT33;30539;Weistrach;2037;1934
AT33;30541;Winklarn;935;1934
AT33;30542;Wolfsbach;1984;1934
AT33;30543;Ybbsitz;3731;1934
AT33;30544;Zeillern;1432;1934
AT33;30601;Alland;2167;1934
AT33;30602;Altenmarkt an der Triesting;2233;1934
AT33;30603;Bad Vöslau;8602;1934
AT33;30604;Baden;22208;1934
AT33;30605;Berndorf;10949;1934
AT33;30607;Ebreichsdorf;4847;1934
AT33;30608;Enzesfeld-Lindabrunn;1996;1934
AT33;30609;Furth an der Triesting;1007;1934
AT33;30612;Günselsdorf;1161;1934
AT33;30613;Heiligenkreuz;1005;1934
AT33;30614;Hernstein;1464;1934
AT33;30615;Hirtenberg;2324;1934
AT33;30616;Klausen-Leopoldsdorf;1437;1934
AT33;30618;Kottingbrunn;2317;1934
AT33;30620;Leobersdorf;3785;1934
AT33;30621;Mitterndorf an der Fischa;708;1934
AT33;30623;Oberwaltersdorf;1768;1934
AT33;30625;Pfaffstätten;2334;1934
AT33;30626;Pottendorf;5421;1934
AT33;30627;Pottenstein;3861;1934
AT33;30629;Reisenberg;1108;1934
AT33;30631;Schönau an der Triesting;1285;1934
AT33;30633;Seibersdorf;873;1934
AT33;30635;Sooß;731;1934
AT33;30636;Tattendorf;783;1934
AT33;30637;Teesdorf;1703;1934
AT33;30639;Traiskirchen;8922;1934
AT33;30641;Trumau;1771;1934
AT33;30645;Weissenbach an der Triesting;1886;1934
AT33;30646;Blumau-Neurißhof;1243;1934
AT33;30701;Au am Leithaberge;852;1934
AT33;30702;Bad Deutsch-Altenburg;1453;1934
AT33;30703;Berg;0;1934
AT33;30704;Bruck an der Leitha;7228;1934
AT33;30706;Enzersdorf an der Fischa;2024;1934
AT33;30708;Göttlesbrunn-Arbesthal;1290;1934
AT33;30709;Götzendorf an der Leitha;1651;1934
AT33;30710;Hainburg a.d.Donau;7667;1934
AT33;30711;Haslau-Maria Ellend;836;1934
AT33;30712;Höflein;1014;1934
AT33;30713;Hof am Leithaberge;1333;1934
AT33;30715;Hundsheim;701;1934
AT33;30716;Mannersdorf am Leithagebirge;3966;1934
AT33;30718;Petronell-Carnuntum;1163;1934
AT33;30719;Prellenkirchen;1467;1934
AT33;30721;Rohrau;1515;1934
AT33;30722;Scharndorf;1079;1934
AT33;30724;Sommerein;1775;1934
AT33;30726;Trautmannsdorf an der Leitha;2439;1934
AT33;30728;Wolfsthal;1744;1934
AT33;30801;Aderklaa;285;1934
AT33;30802;Andlersdorf;207;1934
AT33;30803;Angern an der March;4108;1934
