Wanderung gegenüber Wien nach Zählbezirken, Migrationshintergrund und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, migrationbackground and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;MIG_BACKGROUND;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9100108;1;CZE;1;0;1;1;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100108;1;REST-EU;-1;4;7;3;-5;0;2;8;11;0;2012
AT1;AT13;AT130;00000;9100108;1;SCG;24;9;27;18;15;1;2;69;53;6;2012
AT1;AT13;AT130;00000;9100108;1;TUR;-21;-1;12;13;-20;1;4;66;83;15;2012
AT1;AT13;AT130;00000;9100108;1;BIH;-1;2;5;3;-3;3;4;19;21;6;2012
AT1;AT13;AT130;00000;9100108;1;HRV;-1;1;2;1;-2;1;0;4;7;0;2012
AT1;AT13;AT130;00000;9100108;1;MKD;2;-1;2;3;3;2;1;9;7;1;2012
AT1;AT13;AT130;00000;9100108;1;RUS;10;1;3;2;9;10;0;8;9;0;2012
AT1;AT13;AT130;00000;9100108;1;CHN;-5;-2;1;3;-3;2;0;3;8;2;2012
AT1;AT13;AT130;00000;9100108;1;OTHER;33;20;41;21;13;30;10;101;108;4;2012
AT1;AT13;AT130;00000;9100109;2;AUT;-7;0;2;2;-7;18;37;112;100;13;2012
AT1;AT13;AT130;00000;9100109;2;DEU;-4;-2;0;2;-2;0;1;1;2;0;2012
AT1;AT13;AT130;00000;9100109;2;POL;-1;1;2;1;-2;0;0;6;8;0;2012
AT1;AT13;AT130;00000;9100109;2;ROU;-4;-2;1;3;-2;0;0;3;5;1;2012
AT1;AT13;AT130;00000;9100109;2;SVK;4;0;0;0;4;0;0;4;0;0;2012
AT1;AT13;AT130;00000;9100109;2;HUN;3;2;2;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100109;2;BGR;3;4;5;1;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9100109;2;CZE;0;2;2;0;-2;0;1;0;1;0;2012
AT1;AT13;AT130;00000;9100109;2;REST-EU;0;0;0;0;0;0;1;1;0;0;2012
AT1;AT13;AT130;00000;9100109;2;SCG;8;2;4;2;6;1;1;14;8;0;2012
AT1;AT13;AT130;00000;9100109;2;TUR;10;0;1;1;10;0;1;17;6;1;2012
AT1;AT13;AT130;00000;9100109;2;BIH;4;2;3;1;2;0;1;6;3;0;2012
AT1;AT13;AT130;00000;9100109;2;HRV;0;0;0;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100109;2;MKD;4;1;1;0;3;0;0;3;0;0;2012
AT1;AT13;AT130;00000;9100109;2;RUS;3;0;0;0;3;0;0;4;1;0;2012
AT1;AT13;AT130;00000;9100109;2;CHN;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100109;2;OTHER;7;5;5;0;2;1;3;20;16;0;2012
AT1;AT13;AT130;00000;9100109;1;AUT;-6;0;12;12;-6;19;40;93;78;8;2012
AT1;AT13;AT130;00000;9100109;1;DEU;-1;-1;1;2;0;1;0;1;2;0;2012
AT1;AT13;AT130;00000;9100109;1;POL;4;2;3;1;2;0;0;10;8;0;2012
AT1;AT13;AT130;00000;9100109;1;ROU;0;1;1;0;-1;0;1;4;4;2;2012
AT1;AT13;AT130;00000;9100109;1;SVK;3;0;0;0;3;0;0;3;0;0;2012
AT1;AT13;AT130;00000;9100109;1;HUN;0;1;2;1;-1;0;2;1;0;1;2012
AT1;AT13;AT130;00000;9100109;1;BGR;1;-1;0;1;2;0;0;3;1;0;2012
AT1;AT13;AT130;00000;9100109;1;CZE;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100109;1;REST-EU;2;0;0;0;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9100109;1;SCG;7;1;3;2;6;0;1;19;12;3;2012
AT1;AT13;AT130;00000;9100109;1;TUR;0;0;4;4;0;0;2;20;18;0;2012
AT1;AT13;AT130;00000;9100109;1;BIH;-4;1;2;1;-5;0;1;1;5;0;2012
AT1;AT13;AT130;00000;9100109;1;HRV;4;-1;0;1;5;0;0;5;0;0;2012
AT1;AT13;AT130;00000;9100109;1;MKD;4;3;3;0;1;0;0;2;1;0;2012
AT1;AT13;AT130;00000;9100109;1;RUS;3;0;0;0;3;0;0;3;0;0;2012
AT1;AT13;AT130;00000;9100109;1;OTHER;4;9;12;3;-5;1;4;21;23;1;2012
AT1;AT13;AT130;00000;9100110;2;AUT;-93;-3;12;15;-90;41;97;270;304;36;2012
AT1;AT13;AT130;00000;9100110;2;DEU;14;6;11;5;8;3;0;13;8;0;2012
AT1;AT13;AT130;00000;9100110;2;POL;21;10;14;4;11;1;0;19;9;0;2012
AT1;AT13;AT130;00000;9100110;2;ROU;41;27;56;29;14;3;1;28;16;2;2012
AT1;AT13;AT130;00000;9100110;2;SVK;12;8;20;12;4;2;1;16;13;2;2012
AT1;AT13;AT130;00000;9100110;2;HUN;25;27;43;16;-2;1;4;10;9;0;2012
AT1;AT13;AT130;00000;9100110;2;BGR;1;3;12;9;-2;0;2;10;10;0;2012
AT1;AT13;AT130;00000;9100110;2;CZE;-5;-1;2;3;-4;1;2;1;4;0;2012
AT1;AT13;AT130;00000;9100110;2;REST-EU;8;0;5;5;8;2;3;12;3;0;2012
AT1;AT13;AT130;00000;9100110;2;SCG;27;5;20;15;22;4;9;75;48;2;2012
AT1;AT13;AT130;00000;9100110;2;TUR;54;5;14;9;49;0;4;89;36;4;2012
AT1;AT13;AT130;00000;9100110;2;BIH;3;3;5;2;0;3;2;26;27;4;2012
AT1;AT13;AT130;00000;9100110;2;HRV;10;1;2;1;9;3;2;10;2;0;2012
AT1;AT13;AT130;00000;9100110;2;MKD;3;1;2;1;2;1;0;5;4;0;2012
AT1;AT13;AT130;00000;9100110;2;RUS;219;19;30;11;200;84;28;227;83;5;2012
AT1;AT13;AT130;00000;9100110;2;CHN;45;16;25;9;29;3;0;42;16;1;2012
AT1;AT13;AT130;00000;9100110;2;OTHER;96;31;52;21;65;46;8;124;97;3;2012
AT1;AT13;AT130;00000;9100110;1;AUT;-40;-14;20;34;-26;55;83;271;269;15;2012
AT1;AT13;AT130;00000;9100110;1;DEU;15;12;18;6;3;3;2;10;8;0;2012
AT1;AT13;AT130;00000;9100110;1;POL;38;25;41;16;13;0;2;29;14;1;2012
AT1;AT13;AT130;00000;9100110;1;ROU;64;60;110;50;4;1;1;24;20;1;2012
AT1;AT13;AT130;00000;9100110;1;SVK;23;19;30;11;4;1;3;11;5;0;2012
AT1;AT13;AT130;00000;9100110;1;HUN;37;37;67;30;0;1;1;10;10;2;2012
AT1;AT13;AT130;00000;9100110;1;BGR;14;8;18;10;6;0;0;17;11;0;2012
AT1;AT13;AT130;00000;9100110;1;CZE;-5;-1;4;5;-4;1;2;4;7;1;2012
AT1;AT13;AT130;00000;9100110;1;REST-EU;26;22;48;26;4;1;2;20;15;0;2012
AT1;AT13;AT130;00000;9100110;1;SCG;21;11;37;26;10;3;8;85;70;3;2012
AT1;AT13;AT130;00000;9100110;1;TUR;70;8;23;15;62;7;5;125;65;7;2012
AT1;AT13;AT130;00000;9100110;1;BIH;6;3;7;4;3;3;4;28;24;5;2012
AT1;AT13;AT130;00000;9100110;1;HRV;3;1;2;1;2;1;0;7;6;1;2012
AT1;AT13;AT130;00000;9100110;1;MKD;6;6;9;3;0;0;0;6;6;0;2012
AT1;AT13;AT130;00000;9100110;1;RUS;496;37;71;34;459;107;24;500;124;11;2012
AT1;AT13;AT130;00000;9100110;1;CHN;46;16;39;23;30;4;2;33;5;1;2012
AT1;AT13;AT130;00000;9100110;1;OTHER;768;220;384;164;548;249;47;787;441;8;2012
AT1;AT13;AT130;00000;9100111;2;AUT;-47;-9;5;14;-38;11;50;146;145;14;2012
AT1;AT13;AT130;00000;9100111;2;DEU;-2;2;3;1;-4;1;2;1;4;0;2012
AT1;AT13;AT130;00000;9100111;2;POL;-4;0;1;1;-4;1;1;2;6;1;2012
AT1;AT13;AT130;00000;9100111;2;ROU;8;-2;1;3;10;0;0;11;1;0;2012
AT1;AT13;AT130;00000;9100111;2;SVK;5;1;3;2;4;1;0;9;6;0;2012
AT1;AT13;AT130;00000;9100111;2;HUN;0;1;3;2;-1;0;0;2;3;0;2012
AT1;AT13;AT130;00000;9100111;2;BGR;2;1;3;2;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100111;2;CZE;0;-3;1;4;3;2;0;1;0;0;2012
AT1;AT13;AT130;00000;9100111;2;REST-EU;2;1;2;1;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100111;2;SCG;10;2;4;2;8;1;2;22;13;0;2012
AT1;AT13;AT130;00000;9100111;2;TUR;17;2;4;2;15;1;2;36;20;1;2012
AT1;AT13;AT130;00000;9100111;2;BIH;6;1;1;0;5;2;0;5;2;1;2012
AT1;AT13;AT130;00000;9100111;2;HRV;-1;0;0;0;-1;0;0;1;2;1;2012
AT1;AT13;AT130;00000;9100111;2;MKD;5;1;1;0;4;0;0;7;3;0;2012
AT1;AT13;AT130;00000;9100111;2;RUS;6;-1;0;1;7;3;0;14;10;0;2012
AT1;AT13;AT130;00000;9100111;2;CHN;0;0;0;0;0;0;1;1;0;0;2012
AT1;AT13;AT130;00000;9100111;2;OTHER;29;9;15;6;20;1;0;35;16;1;2012
AT1;AT13;AT130;00000;9100111;1;AUT;-50;-5;11;16;-45;19;30;142;176;15;2012
AT1;AT13;AT130;00000;9100111;1;DEU;2;4;5;1;-2;0;1;2;3;0;2012
AT1;AT13;AT130;00000;9100111;1;POL;7;3;3;0;4;1;0;4;1;0;2012
AT1;AT13;AT130;00000;9100111;1;ROU;9;0;1;1;9;0;0;9;0;0;2012
AT1;AT13;AT130;00000;9100111;1;SVK;2;-1;1;2;3;0;0;3;0;0;2012
AT1;AT13;AT130;00000;9100111;1;HUN;0;2;3;1;-2;1;0;1;4;0;2012
AT1;AT13;AT130;00000;9100111;1;BGR;-1;0;2;2;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100111;1;CZE;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100111;1;REST-EU;1;0;0;0;1;0;0;2;1;0;2012
AT1;AT13;AT130;00000;9100111;1;SCG;8;-2;4;6;10;0;0;31;21;0;2012
AT1;AT13;AT130;00000;9100111;1;TUR;23;6;9;3;17;3;2;49;33;2;2012
AT1;AT13;AT130;00000;9100111;1;BIH;4;3;3;0;1;0;0;4;3;0;2012
AT1;AT13;AT130;00000;9100111;1;HRV;2;1;1;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100111;1;MKD;1;1;1;0;0;0;0;6;6;0;2012
AT1;AT13;AT130;00000;9100111;1;RUS;3;0;0;0;3;0;1;8;4;0;2012
AT1;AT13;AT130;00000;9100111;1;OTHER;21;8;10;2;13;2;3;43;29;0;2012
AT1;AT13;AT130;00000;9100112;2;AUT;-11;-2;2;4;-9;7;13;26;29;2;2012
AT1;AT13;AT130;00000;9100112;2;DEU;-2;-2;1;3;0;0;0;2;2;0;2012
AT1;AT13;AT130;00000;9100112;2;POL;-1;-1;0;1;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100112;2;ROU;-1;0;1;1;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9100112;2;SVK;-2;-1;1;2;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100112;2;HUN;1;1;3;2;0;0;0;3;3;0;2012
AT1;AT13;AT130;00000;9100112;2;BGR;-1;2;2;0;-3;0;0;0;3;0;2012
AT1;AT13;AT130;00000;9100112;2;REST-EU;1;3;3;0;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9100112;2;SCG;1;0;0;0;1;0;1;2;0;2;2012
AT1;AT13;AT130;00000;9100112;2;TUR;1;1;1;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100112;2;BIH;3;0;0;0;3;1;1;3;0;1;2012
AT1;AT13;AT130;00000;9100112;2;HRV;2;2;2;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100112;2;MKD;-1;0;0;0;-1;0;1;0;0;0;2012
AT1;AT13;AT130;00000;9100112;2;RUS;8;9;10;1;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100112;2;CHN;0;0;1;1;0;4;4;2;2;0;2012
AT1;AT13;AT130;00000;9100112;2;OTHER;2;11;13;2;-9;3;0;1;13;2;2012
AT1;AT13;AT130;00000;9100112;1;AUT;-17;-4;1;5;-13;13;19;33;40;4;2012
AT1;AT13;AT130;00000;9100112;1;DEU;3;2;3;1;1;2;0;3;4;1;2012
AT1;AT13;AT130;00000;9100112;1;POL;1;2;2;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100112;1;ROU;3;2;3;1;1;1;0;0;0;0;2012
AT1;AT13;AT130;00000;9100112;1;SVK;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100112;1;HUN;0;0;3;3;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100112;1;BGR;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100112;1;CZE;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100112;1;REST-EU;-3;0;2;2;-3;0;0;0;3;0;2012
AT1;AT13;AT130;00000;9100112;1;SCG;5;1;1;0;4;0;0;5;1;0;2012
AT1;AT13;AT130;00000;9100112;1;TUR;5;2;2;0;3;0;0;7;4;0;2012
AT1;AT13;AT130;00000;9100112;1;BIH;1;1;1;0;0;1;0;2;3;2;2012
AT1;AT13;AT130;00000;9100112;1;HRV;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100112;1;MKD;0;0;0;0;0;0;1;1;0;0;2012
AT1;AT13;AT130;00000;9100112;1;RUS;5;6;6;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100112;1;CHN;2;-1;0;1;3;4;4;4;1;0;2012
AT1;AT13;AT130;00000;9100112;1;OTHER;6;7;11;4;-1;1;0;6;8;1;2012
AT1;AT13;AT130;00000;9100113;2;AUT;1;0;2;2;1;13;15;81;78;15;2012
AT1;AT13;AT130;00000;9100113;2;DEU;1;1;1;0;0;2;2;1;1;0;2012
AT1;AT13;AT130;00000;9100113;2;POL;-5;0;1;1;-5;0;0;0;5;0;2012
AT1;AT13;AT130;00000;9100113;2;ROU;-1;0;1;1;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9100113;2;SVK;3;3;3;0;0;0;0;2;2;0;2012
AT1;AT13;AT130;00000;9100113;2;HUN;0;1;2;1;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100113;2;BGR;-2;0;0;0;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9100113;2;CZE;-1;1;1;0;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9100113;2;REST-EU;1;1;2;1;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100113;2;SCG;5;4;6;2;1;0;1;8;6;0;2012
AT1;AT13;AT130;00000;9100113;2;TUR;2;1;1;0;1;0;0;6;5;0;2012
AT1;AT13;AT130;00000;9100113;2;BIH;1;2;4;2;-1;0;1;2;2;0;2012
AT1;AT13;AT130;00000;9100113;2;HRV;4;2;2;0;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9100113;2;MKD;-3;-1;0;1;-2;0;1;0;1;0;2012
AT1;AT13;AT130;00000;9100113;2;RUS;2;2;2;0;0;1;0;0;1;0;2012
AT1;AT13;AT130;00000;9100113;2;OTHER;10;4;6;2;6;1;1;8;2;3;2012
AT1;AT13;AT130;00000;9100113;1;AUT;2;3;10;7;-1;15;26;96;86;11;2012
AT1;AT13;AT130;00000;9100113;1;DEU;2;2;2;0;0;2;2;0;0;1;2012
AT1;AT13;AT130;00000;9100113;1;POL;1;2;2;0;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9100113;1;ROU;0;0;0;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100113;1;SVK;3;2;2;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100113;1;HUN;2;1;1;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100113;1;BGR;-2;0;0;0;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9100113;1;CZE;1;0;0;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100113;1;REST-EU;2;-1;0;1;3;0;0;3;0;0;2012
AT1;AT13;AT130;00000;9100113;1;SCG;12;2;4;2;10;0;1;15;4;3;2012
AT1;AT13;AT130;00000;9100113;1;TUR;8;1;2;1;7;2;0;12;7;0;2012
AT1;AT13;AT130;00000;9100113;1;BIH;4;0;1;1;4;0;0;6;2;0;2012
AT1;AT13;AT130;00000;9100113;1;HRV;2;1;1;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100113;1;MKD;-2;-1;0;1;-1;0;1;0;0;0;2012
AT1;AT13;AT130;00000;9100113;1;OTHER;9;3;3;0;6;1;1;7;1;1;2012
AT1;AT13;AT130;00000;9100114;2;AUT;33;3;5;2;30;8;23;103;58;6;2012
AT1;AT13;AT130;00000;9100114;2;DEU;-3;0;0;0;-3;1;1;0;3;0;2012
AT1;AT13;AT130;00000;9100114;2;POL;1;-1;0;1;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9100114;2;ROU;1;3;5;2;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9100114;2;SVK;1;1;1;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100114;2;HUN;1;1;3;2;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100114;2;BGR;0;0;1;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100114;2;SCG;-3;-1;1;2;-2;0;0;4;6;1;2012
AT1;AT13;AT130;00000;9100114;2;TUR;5;0;1;1;5;1;0;4;0;2;2012
AT1;AT13;AT130;00000;9100114;2;BIH;0;0;0;0;0;0;0;2;2;0;2012
AT1;AT13;AT130;00000;9100114;2;MKD;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100114;2;RUS;4;0;0;0;4;1;1;5;1;0;2012
AT1;AT13;AT130;00000;9100114;2;OTHER;10;1;1;0;9;1;2;14;4;0;2012
AT1;AT13;AT130;00000;9100114;1;AUT;26;1;6;5;25;23;34;103;67;7;2012
AT1;AT13;AT130;00000;9100114;1;DEU;3;1;2;1;2;0;0;3;1;0;2012
AT1;AT13;AT130;00000;9100114;1;POL;1;-1;0;1;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9100114;1;ROU;0;-1;0;1;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100114;1;BGR;0;0;1;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100114;1;CZE;-1;0;0;0;-1;0;1;0;0;0;2012
AT1;AT13;AT130;00000;9100114;1;REST-EU;1;2;2;0;-1;0;1;0;0;0;2012
AT1;AT13;AT130;00000;9100114;1;SCG;2;1;2;1;1;0;0;9;8;1;2012
AT1;AT13;AT130;00000;9100114;1;TUR;3;0;0;0;3;0;0;4;1;1;2012
AT1;AT13;AT130;00000;9100114;1;BIH;2;0;0;0;2;0;1;5;2;0;2012
AT1;AT13;AT130;00000;9100114;1;HRV;1;0;0;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100114;1;MKD;2;1;1;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100114;1;RUS;-1;0;0;0;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9100114;1;OTHER;7;3;3;0;4;0;1;11;6;1;2012
AT1;AT13;AT130;00000;9100115;2;AUT;-34;-4;1;5;-30;13;44;98;97;7;2012
AT1;AT13;AT130;00000;9100115;2;DEU;4;-1;1;2;5;0;0;5;0;0;2012
AT1;AT13;AT130;00000;9100115;2;POL;10;1;1;0;9;0;0;9;0;0;2012
AT1;AT13;AT130;00000;9100115;2;ROU;5;2;2;0;3;0;1;5;1;1;2012
AT1;AT13;AT130;00000;9100115;2;SVK;0;-1;1;2;1;0;1;2;0;0;2012
AT1;AT13;AT130;00000;9100115;2;HUN;1;1;5;4;0;0;0;3;3;0;2012
AT1;AT13;AT130;00000;9100115;2;BGR;2;1;1;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100115;2;CZE;2;1;1;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100115;2;REST-EU;-1;0;0;0;-1;0;0;2;3;0;2012
AT1;AT13;AT130;00000;9100115;2;SCG;4;1;2;1;3;0;0;9;6;0;2012
AT1;AT13;AT130;00000;9100115;2;TUR;0;0;0;0;0;0;0;6;6;0;2012
AT1;AT13;AT130;00000;9100115;2;BIH;2;2;2;0;0;0;3;8;5;1;2012
AT1;AT13;AT130;00000;9100115;2;HRV;0;0;0;0;0;0;1;2;1;0;2012
AT1;AT13;AT130;00000;9100115;2;MKD;2;1;1;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100115;2;CHN;1;-1;0;1;2;1;0;2;1;0;2012
AT1;AT13;AT130;00000;9100115;2;OTHER;5;2;2;0;3;1;3;14;9;0;2012
AT1;AT13;AT130;00000;9100115;1;AUT;-28;-3;2;5;-25;20;45;98;98;8;2012
AT1;AT13;AT130;00000;9100115;1;DEU;1;0;1;1;1;0;0;3;2;1;2012
AT1;AT13;AT130;00000;9100115;1;POL;4;0;0;0;4;0;0;5;1;0;2012
AT1;AT13;AT130;00000;9100115;1;ROU;3;0;1;1;3;0;0;5;2;1;2012
AT1;AT13;AT130;00000;9100115;1;SVK;0;0;1;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100115;1;HUN;1;1;1;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100115;1;BGR;1;1;2;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100115;1;CZE;5;1;1;0;4;0;0;4;0;0;2012
AT1;AT13;AT130;00000;9100115;1;REST-EU;6;0;0;0;6;0;0;6;0;0;2012
AT1;AT13;AT130;00000;9100115;1;SCG;5;2;4;2;3;1;1;8;5;0;2012
AT1;AT13;AT130;00000;9100115;1;TUR;6;1;1;0;5;1;2;12;6;0;2012
AT1;AT13;AT130;00000;9100115;1;BIH;-3;0;2;2;-3;1;2;4;6;1;2012
AT1;AT13;AT130;00000;9100115;1;HRV;4;3;3;0;1;0;0;6;5;0;2012
AT1;AT13;AT130;00000;9100115;1;MKD;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100115;1;CHN;0;0;0;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100115;1;OTHER;8;2;6;4;6;4;4;12;6;2;2012
AT1;AT13;AT130;00000;9100116;2;AUT;0;-2;1;3;2;14;14;94;92;11;2012
AT1;AT13;AT130;00000;9100116;2;DEU;4;4;5;1;0;0;2;2;0;0;2012
AT1;AT13;AT130;00000;9100116;2;POL;-2;0;1;1;-2;0;0;0;2;1;2012
AT1;AT13;AT130;00000;9100116;2;ROU;3;3;3;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100116;2;SVK;3;1;1;0;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9100116;2;HUN;3;2;2;0;1;0;1;2;0;1;2012
AT1;AT13;AT130;00000;9100116;2;BGR;2;2;3;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100116;2;CZE;-1;0;0;0;-1;1;1;0;1;1;2012
AT1;AT13;AT130;00000;9100116;2;REST-EU;4;3;3;0;1;0;0;2;1;0;2012
AT1;AT13;AT130;00000;9100116;2;SCG;5;0;1;1;5;1;0;13;9;0;2012
AT1;AT13;AT130;00000;9100116;2;TUR;5;-1;0;1;6;0;1;9;2;0;2012
AT1;AT13;AT130;00000;9100116;2;BIH;2;0;0;0;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9100116;2;HRV;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100116;2;MKD;0;1;1;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100116;2;RUS;0;-1;0;1;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100116;2;OTHER;-1;3;3;0;-4;1;1;9;13;1;2012
AT1;AT13;AT130;00000;9100116;1;AUT;6;1;5;4;5;17;21;88;79;15;2012
AT1;AT13;AT130;00000;9100116;1;DEU;2;2;5;3;0;2;0;1;3;0;2012
AT1;AT13;AT130;00000;9100116;1;POL;0;1;1;0;-1;0;1;2;2;0;2012
AT1;AT13;AT130;00000;9100116;1;ROU;1;0;3;3;1;0;0;2;1;0;2012
AT1;AT13;AT130;00000;9100116;1;SVK;-2;-4;0;4;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9100116;1;BGR;0;1;1;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9100116;1;CZE;-4;-2;0;2;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9100116;1;REST-EU;-1;1;1;0;-2;0;0;3;5;0;2012
AT1;AT13;AT130;00000;9100116;1;SCG;-10;0;2;2;-10;0;0;8;18;0;2012
AT1;AT13;AT130;00000;9100116;1;TUR;5;4;5;1;1;1;1;12;11;0;2012
AT1;AT13;AT130;00000;9100116;1;BIH;3;0;0;0;3;0;0;5;2;0;2012
AT1;AT13;AT130;00000;9100116;1;HRV;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100116;1;MKD;1;0;0;0;1;0;0;3;2;0;2012
AT1;AT13;AT130;00000;9100116;1;RUS;-2;0;0;0;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9100116;1;CHN;1;0;0;0;1;0;0;1;0;1;2012
AT1;AT13;AT130;00000;9100116;1;OTHER;-1;0;2;2;-1;1;2;10;10;0;2012
AT1;AT13;AT130;00000;9100117;2;AUT;-6;0;0;0;-6;4;8;14;16;0;2012
AT1;AT13;AT130;00000;9100117;2;DEU;1;0;0;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100117;2;POL;-1;0;0;0;-1;0;1;0;0;0;2012
AT1;AT13;AT130;00000;9100117;2;SVK;-2;0;0;0;-2;0;2;0;0;0;2012
AT1;AT13;AT130;00000;9100117;2;HUN;0;0;0;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9100117;2;TUR;1;0;0;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100117;2;RUS;1;0;0;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9100117;2;OTHER;-3;0;0;0;-3;0;0;0;3;0;2012
AT1;AT13;AT130;00000;9100117;1;AUT;9;1;1;0;8;3;6;24;13;0;2012
AT1;AT13;AT130;00000;9100117;1;POL;-2;0;0;0;-2;0;3;1;0;0;2012
AT1;AT13;AT130;00000;9100117;1;ROU;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9100117;1;HUN;-1;0;0;0;-1;0;1;0;0;0;2012
AT1;AT13;AT130;00000;9100117;1;SCG;-2;-1;0;1;-1;0;1;0;0;0;2012
AT1;AT13;AT130;00000;9100117;1;OTHER;-3;0;0;0;-3;0;0;0;3;0;2012
AT1;AT13;AT130;00000;9100118;2;AUT;-33;-2;1;3;-31;9;32;82;90;8;2012
AT1;AT13;AT130;00000;9100118;2;DEU;-5;-3;0;3;-2;0;1;2;3;0;2012
