Wanderung gegenüber Wien nach Zählbezirken, Geburtsstaat und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, country of birth and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;COUNTRY_OF_BIRTH;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9090102;1;HUN;4;-3;7;10;7;0;0;10;3;0;2007
AT1;AT13;AT130;00000;9090102;1;BGR;0;-3;3;6;3;0;0;7;4;0;2007
AT1;AT13;AT130;00000;9090102;1;CZE;4;1;5;4;3;1;0;4;2;0;2007
AT1;AT13;AT130;00000;9090102;1;REST-EU;16;19;34;15;-3;1;2;14;16;4;2007
AT1;AT13;AT130;00000;9090102;1;SCG;-11;-46;42;88;35;24;15;75;49;5;2007
AT1;AT13;AT130;00000;9090102;1;TUR;-2;5;17;12;-7;1;3;21;26;0;2007
AT1;AT13;AT130;00000;9090102;1;BIH;-1;-2;5;7;1;5;3;18;19;0;2007
AT1;AT13;AT130;00000;9090102;1;HRV;0;-3;3;6;3;1;0;6;4;0;2007
AT1;AT13;AT130;00000;9090102;1;MKD;-2;-4;1;5;2;0;1;8;5;0;2007
AT1;AT13;AT130;00000;9090102;1;RUS;9;63;92;29;-54;24;64;21;35;0;2007
AT1;AT13;AT130;00000;9090102;1;CHN;-2;8;21;13;-10;1;2;6;15;0;2007
AT1;AT13;AT130;00000;9090102;1;OTHER;-40;-9;271;280;-31;117;110;267;305;13;2007
AT1;AT13;AT130;00000;9090103;2;AUT;5;-8;4;12;13;67;33;102;123;6;2007
AT1;AT13;AT130;00000;9090103;2;DEU;10;2;10;8;8;2;1;15;8;1;2007
AT1;AT13;AT130;00000;9090103;2;POL;9;7;9;2;2;1;0;5;4;1;2007
AT1;AT13;AT130;00000;9090103;2;ROU;8;4;6;2;4;1;0;4;1;0;2007
AT1;AT13;AT130;00000;9090103;2;SVK;-4;-1;0;1;-3;0;0;5;8;0;2007
AT1;AT13;AT130;00000;9090103;2;HUN;2;2;3;1;0;0;1;4;3;1;2007
AT1;AT13;AT130;00000;9090103;2;BGR;1;2;2;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9090103;2;CZE;2;2;3;1;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9090103;2;REST-EU;7;8;11;3;-1;3;2;4;6;0;2007
AT1;AT13;AT130;00000;9090103;2;SCG;-13;-1;2;3;-12;1;1;7;19;0;2007
AT1;AT13;AT130;00000;9090103;2;TUR;4;1;1;0;3;1;1;11;8;0;2007
AT1;AT13;AT130;00000;9090103;2;BIH;4;0;1;1;4;1;1;9;5;0;2007
AT1;AT13;AT130;00000;9090103;2;HRV;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9090103;2;MKD;2;1;1;0;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9090103;2;RUS;3;1;1;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9090103;2;CHN;-1;0;1;1;-1;0;0;4;5;0;2007
AT1;AT13;AT130;00000;9090103;2;OTHER;-7;0;15;15;-7;3;3;18;25;1;2007
AT1;AT13;AT130;00000;9090103;1;AUT;19;-5;6;11;24;52;28;105;105;2;2007
AT1;AT13;AT130;00000;9090103;1;DEU;21;7;10;3;14;4;0;17;7;0;2007
AT1;AT13;AT130;00000;9090103;1;POL;4;2;4;2;2;0;0;7;5;0;2007
AT1;AT13;AT130;00000;9090103;1;ROU;6;3;5;2;3;1;0;4;2;0;2007
AT1;AT13;AT130;00000;9090103;1;SVK;6;0;0;0;6;0;0;6;0;0;2007
AT1;AT13;AT130;00000;9090103;1;HUN;7;2;4;2;5;2;2;7;2;1;2007
AT1;AT13;AT130;00000;9090103;1;BGR;-5;-2;3;5;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9090103;1;CZE;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9090103;1;REST-EU;6;3;10;7;3;1;0;5;3;1;2007
AT1;AT13;AT130;00000;9090103;1;SCG;-9;-7;4;11;-2;0;3;15;14;0;2007
AT1;AT13;AT130;00000;9090103;1;TUR;-3;-3;0;3;0;0;1;10;9;0;2007
AT1;AT13;AT130;00000;9090103;1;BIH;-3;0;2;2;-3;0;0;3;6;1;2007
AT1;AT13;AT130;00000;9090103;1;HRV;2;1;2;1;1;1;0;0;0;1;2007
AT1;AT13;AT130;00000;9090103;1;MKD;3;0;0;0;3;0;0;3;0;1;2007
AT1;AT13;AT130;00000;9090103;1;RUS;-3;-1;0;1;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9090103;1;CHN;1;-2;0;2;3;0;0;7;4;0;2007
AT1;AT13;AT130;00000;9090103;1;OTHER;-4;2;21;19;-6;1;2;28;33;0;2007
AT1;AT13;AT130;00000;9090104;2;AUT;62;4;11;7;58;153;71;201;225;12;2007
AT1;AT13;AT130;00000;9090104;2;DEU;16;13;21;8;3;4;3;20;18;4;2007
AT1;AT13;AT130;00000;9090104;2;POL;3;7;14;7;-4;1;1;9;13;0;2007
AT1;AT13;AT130;00000;9090104;2;ROU;4;3;6;3;1;1;0;4;4;1;2007
AT1;AT13;AT130;00000;9090104;2;SVK;4;3;4;1;1;0;2;6;3;1;2007
AT1;AT13;AT130;00000;9090104;2;HUN;5;6;9;3;-1;0;1;6;6;0;2007
AT1;AT13;AT130;00000;9090104;2;BGR;8;6;6;0;2;1;0;8;7;0;2007
AT1;AT13;AT130;00000;9090104;2;CZE;4;4;6;2;0;1;0;3;4;0;2007
AT1;AT13;AT130;00000;9090104;2;REST-EU;29;22;28;6;7;1;0;10;4;3;2007
AT1;AT13;AT130;00000;9090104;2;SCG;-17;-1;6;7;-16;0;2;15;29;0;2007
AT1;AT13;AT130;00000;9090104;2;TUR;-8;-1;2;3;-7;1;0;9;17;0;2007
AT1;AT13;AT130;00000;9090104;2;BIH;-2;1;3;2;-3;4;0;17;24;0;2007
AT1;AT13;AT130;00000;9090104;2;HRV;-5;0;1;1;-5;0;1;4;8;1;2007
AT1;AT13;AT130;00000;9090104;2;MKD;-1;0;2;2;-1;0;0;2;3;2;2007
AT1;AT13;AT130;00000;9090104;2;RUS;7;4;5;1;3;21;9;10;19;0;2007
AT1;AT13;AT130;00000;9090104;2;CHN;9;3;3;0;6;8;0;8;10;1;2007
AT1;AT13;AT130;00000;9090104;2;OTHER;26;16;30;14;10;26;7;56;65;2;2007
AT1;AT13;AT130;00000;9090104;1;AUT;-10;-4;19;23;-6;119;77;193;241;24;2007
AT1;AT13;AT130;00000;9090104;1;DEU;25;20;29;9;5;6;4;19;16;1;2007
AT1;AT13;AT130;00000;9090104;1;POL;-15;-3;10;13;-12;2;1;9;22;0;2007
AT1;AT13;AT130;00000;9090104;1;ROU;4;2;3;1;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9090104;1;SVK;-3;-2;2;4;-1;1;1;0;1;0;2007
AT1;AT13;AT130;00000;9090104;1;HUN;6;3;7;4;3;0;0;6;3;0;2007
AT1;AT13;AT130;00000;9090104;1;BGR;-4;1;2;1;-5;0;1;4;8;0;2007
AT1;AT13;AT130;00000;9090104;1;CZE;-1;-2;1;3;1;2;1;1;1;0;2007
AT1;AT13;AT130;00000;9090104;1;REST-EU;14;18;23;5;-4;0;1;15;18;2;2007
AT1;AT13;AT130;00000;9090104;1;SCG;-2;3;14;11;-5;1;1;23;28;1;2007
AT1;AT13;AT130;00000;9090104;1;TUR;-9;-2;3;5;-7;6;7;17;23;0;2007
AT1;AT13;AT130;00000;9090104;1;BIH;9;5;8;3;4;2;0;18;16;1;2007
AT1;AT13;AT130;00000;9090104;1;HRV;-4;2;2;0;-6;0;0;3;9;0;2007
AT1;AT13;AT130;00000;9090104;1;MKD;-1;2;3;1;-3;0;0;2;5;0;2007
AT1;AT13;AT130;00000;9090104;1;RUS;19;4;7;3;15;29;2;19;31;2;2007
AT1;AT13;AT130;00000;9090104;1;CHN;2;-1;1;2;3;10;3;4;8;0;2007
AT1;AT13;AT130;00000;9090104;1;OTHER;13;9;44;35;4;42;12;95;121;2;2007
AT1;AT13;AT130;00000;9090105;2;AUT;-5;-4;5;9;-1;42;36;89;96;9;2007
AT1;AT13;AT130;00000;9090105;2;DEU;11;16;17;1;-5;4;0;7;16;0;2007
AT1;AT13;AT130;00000;9090105;2;POL;0;6;6;0;-6;0;0;1;7;0;2007
AT1;AT13;AT130;00000;9090105;2;ROU;3;2;2;0;1;1;0;2;2;0;2007
AT1;AT13;AT130;00000;9090105;2;SVK;1;0;2;2;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9090105;2;HUN;2;2;2;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9090105;2;BGR;3;1;1;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9090105;2;CZE;-1;1;1;0;-2;0;1;2;3;1;2007
AT1;AT13;AT130;00000;9090105;2;REST-EU;12;11;25;14;1;1;2;12;10;0;2007
AT1;AT13;AT130;00000;9090105;2;SCG;-3;3;4;1;-6;0;1;3;8;1;2007
AT1;AT13;AT130;00000;9090105;2;TUR;9;1;1;0;8;0;0;10;2;0;2007
AT1;AT13;AT130;00000;9090105;2;BIH;4;-1;0;1;5;1;0;4;0;0;2007
AT1;AT13;AT130;00000;9090105;2;HRV;1;1;1;0;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9090105;2;MKD;-1;0;0;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9090105;2;RUS;3;5;5;0;-2;1;0;1;4;1;2007
AT1;AT13;AT130;00000;9090105;2;CHN;-3;0;1;1;-3;0;1;1;3;0;2007
AT1;AT13;AT130;00000;9090105;2;OTHER;7;12;28;16;-5;1;2;14;18;1;2007
AT1;AT13;AT130;00000;9090105;1;AUT;-41;-3;9;12;-38;31;38;85;116;4;2007
AT1;AT13;AT130;00000;9090105;1;DEU;21;8;12;4;13;2;2;19;6;1;2007
AT1;AT13;AT130;00000;9090105;1;POL;1;2;2;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9090105;1;ROU;-1;1;2;1;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9090105;1;SVK;1;0;0;0;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9090105;1;HUN;5;3;3;0;2;1;0;3;2;0;2007
AT1;AT13;AT130;00000;9090105;1;BGR;1;0;0;0;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9090105;1;CZE;3;2;2;0;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9090105;1;REST-EU;10;-1;21;22;11;1;0;17;7;3;2007
AT1;AT13;AT130;00000;9090105;1;SCG;1;5;5;0;-4;0;1;3;6;0;2007
AT1;AT13;AT130;00000;9090105;1;TUR;9;-1;0;1;10;1;0;13;4;1;2007
AT1;AT13;AT130;00000;9090105;1;BIH;0;-1;0;1;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9090105;1;MKD;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9090105;1;RUS;0;1;1;0;-1;1;0;0;2;0;2007
AT1;AT13;AT130;00000;9090105;1;CHN;-2;0;0;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9090105;1;OTHER;7;8;29;21;-1;1;1;24;25;0;2007
AT1;AT13;AT130;00000;9090106;2;AUT;32;3;3;0;29;36;17;45;35;2;2007
AT1;AT13;AT130;00000;9090106;2;DEU;1;5;8;3;-4;1;1;5;9;0;2007
AT1;AT13;AT130;00000;9090106;2;POL;1;1;4;3;0;0;1;2;1;0;2007
AT1;AT13;AT130;00000;9090106;2;ROU;0;1;1;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9090106;2;SVK;3;2;2;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9090106;2;HUN;6;5;5;0;1;1;0;0;0;0;2007
AT1;AT13;AT130;00000;9090106;2;CZE;1;0;1;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9090106;2;REST-EU;8;7;10;3;1;0;0;5;4;1;2007
AT1;AT13;AT130;00000;9090106;2;SCG;-5;-3;0;3;-2;0;0;2;4;0;2007
AT1;AT13;AT130;00000;9090106;2;TUR;7;2;2;0;5;0;0;6;1;0;2007
AT1;AT13;AT130;00000;9090106;2;BIH;2;1;1;0;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9090106;2;RUS;7;5;6;1;2;0;0;2;0;3;2007
AT1;AT13;AT130;00000;9090106;2;CHN;3;-1;2;3;4;1;0;4;1;0;2007
AT1;AT13;AT130;00000;9090106;2;OTHER;25;14;18;4;11;2;0;15;6;1;2007
AT1;AT13;AT130;00000;9090106;1;AUT;7;-5;3;8;12;11;7;40;32;2;2007
AT1;AT13;AT130;00000;9090106;1;DEU;12;10;10;0;2;0;1;6;3;0;2007
AT1;AT13;AT130;00000;9090106;1;POL;0;0;4;4;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9090106;1;ROU;0;-2;0;2;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9090106;1;SVK;0;1;1;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9090106;1;HUN;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9090106;1;REST-EU;9;15;18;3;-6;0;0;3;9;1;2007
AT1;AT13;AT130;00000;9090106;1;SCG;2;-1;2;3;3;0;0;4;1;0;2007
AT1;AT13;AT130;00000;9090106;1;TUR;6;5;6;1;1;0;1;4;2;0;2007
AT1;AT13;AT130;00000;9090106;1;BIH;0;1;1;0;-1;1;0;1;3;0;2007
AT1;AT13;AT130;00000;9090106;1;HRV;0;0;0;0;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9090106;1;RUS;3;2;2;0;1;0;0;1;0;1;2007
AT1;AT13;AT130;00000;9090106;1;CHN;1;0;1;1;1;1;0;0;0;0;2007
AT1;AT13;AT130;00000;9090106;1;OTHER;25;7;12;5;18;3;1;26;10;1;2007
AT1;AT13;AT130;00000;9090199;2;AUT;-67;-4;0;4;-63;0;15;3;51;0;2007
AT1;AT13;AT130;00000;9090199;2;DEU;-8;-3;0;3;-5;0;0;0;5;0;2007
AT1;AT13;AT130;00000;9090199;2;POL;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9090199;2;ROU;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9090199;2;SVK;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9090199;2;HUN;-1;0;0;0;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9090199;2;REST-EU;-7;-4;0;4;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9090199;2;SCG;-4;0;0;0;-4;0;0;0;4;0;2007
AT1;AT13;AT130;00000;9090199;2;TUR;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9090199;2;BIH;-3;0;0;0;-3;0;0;1;4;0;2007
AT1;AT13;AT130;00000;9090199;2;HRV;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9090199;2;RUS;-1;-1;0;1;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9090199;2;OTHER;-18;-2;0;2;-16;0;1;0;15;0;2007
AT1;AT13;AT130;00000;9090199;1;AUT;-68;-1;0;1;-67;1;16;1;53;0;2007
AT1;AT13;AT130;00000;9090199;1;DEU;-3;-2;0;2;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9090199;1;POL;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9090199;1;REST-EU;-6;-2;0;2;-4;0;0;0;4;0;2007
AT1;AT13;AT130;00000;9090199;1;SCG;-4;0;0;0;-4;0;0;0;4;0;2007
AT1;AT13;AT130;00000;9090199;1;TUR;-4;0;0;0;-4;0;0;0;4;0;2007
AT1;AT13;AT130;00000;9090199;1;BIH;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9090199;1;HRV;-2;-1;0;1;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9090199;1;CHN;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9090199;1;OTHER;-23;-5;0;5;-18;0;0;0;18;0;2007
AT1;AT13;AT130;00000;9100101;2;AUT;-1;0;0;0;-1;0;1;7;7;0;2007
AT1;AT13;AT130;00000;9100101;2;DEU;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9100101;2;ROU;2;3;3;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9100101;2;SVK;0;0;0;0;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9100101;2;BGR;2;1;1;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9100101;2;REST-EU;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9100101;2;SCG;0;2;2;0;-2;0;0;2;4;0;2007
AT1;AT13;AT130;00000;9100101;2;TUR;0;1;2;1;-1;0;1;3;3;0;2007
AT1;AT13;AT130;00000;9100101;2;BIH;-1;0;0;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9100101;2;CHN;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9100101;2;OTHER;-1;1;2;1;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9100101;1;AUT;-2;-1;0;1;-1;1;1;8;9;0;2007
AT1;AT13;AT130;00000;9100101;1;POL;0;0;1;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9100101;1;ROU;4;3;4;1;1;0;0;3;2;0;2007
AT1;AT13;AT130;00000;9100101;1;BGR;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9100101;1;CZE;2;2;2;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9100101;1;REST-EU;0;0;1;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9100101;1;SCG;-2;-1;0;1;-1;0;0;3;4;1;2007
AT1;AT13;AT130;00000;9100101;1;TUR;-8;-4;0;4;-4;0;2;6;8;0;2007
AT1;AT13;AT130;00000;9100101;1;BIH;1;1;2;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9100101;1;OTHER;-1;1;1;0;-2;1;0;1;4;0;2007
AT1;AT13;AT130;00000;9100102;2;AUT;-139;-9;14;23;-130;83;119;331;425;44;2007
AT1;AT13;AT130;00000;9100102;2;DEU;9;10;17;7;-1;7;4;9;13;2;2007
AT1;AT13;AT130;00000;9100102;2;POL;18;16;26;10;2;1;2;30;27;2;2007
AT1;AT13;AT130;00000;9100102;2;ROU;18;32;35;3;-14;5;4;13;28;4;2007
AT1;AT13;AT130;00000;9100102;2;SVK;6;9;19;10;-3;4;4;11;14;1;2007
AT1;AT13;AT130;00000;9100102;2;HUN;7;7;8;1;0;0;1;5;4;0;2007
AT1;AT13;AT130;00000;9100102;2;BGR;15;12;15;3;3;1;1;11;8;1;2007
AT1;AT13;AT130;00000;9100102;2;CZE;3;1;2;1;2;0;1;6;3;0;2007
AT1;AT13;AT130;00000;9100102;2;REST-EU;3;-1;2;3;4;0;0;9;5;0;2007
AT1;AT13;AT130;00000;9100102;2;SCG;21;17;34;17;4;7;9;97;91;13;2007
AT1;AT13;AT130;00000;9100102;2;TUR;4;15;25;10;-11;11;5;89;106;15;2007
AT1;AT13;AT130;00000;9100102;2;BIH;29;16;17;1;13;2;1;32;20;8;2007
AT1;AT13;AT130;00000;9100102;2;HRV;-1;0;0;0;-1;0;0;6;7;0;2007
AT1;AT13;AT130;00000;9100102;2;MKD;13;10;11;1;3;4;2;15;14;6;2007
AT1;AT13;AT130;00000;9100102;2;RUS;8;5;5;0;3;6;0;5;8;0;2007
AT1;AT13;AT130;00000;9100102;2;CHN;-1;-6;1;7;5;0;0;15;10;0;2007
AT1;AT13;AT130;00000;9100102;2;OTHER;13;7;43;36;6;13;6;80;81;3;2007
AT1;AT13;AT130;00000;9100102;1;AUT;-91;-9;42;51;-82;89;119;381;433;50;2007
AT1;AT13;AT130;00000;9100102;1;DEU;-2;3;12;9;-5;1;5;12;13;1;2007
AT1;AT13;AT130;00000;9100102;1;POL;21;20;27;7;1;0;1;34;32;3;2007
AT1;AT13;AT130;00000;9100102;1;ROU;16;16;25;9;0;1;0;11;12;3;2007
AT1;AT13;AT130;00000;9100102;1;SVK;4;7;11;4;-3;0;0;8;11;0;2007
AT1;AT13;AT130;00000;9100102;1;HUN;2;3;4;1;-1;1;1;4;5;0;2007
AT1;AT13;AT130;00000;9100102;1;BGR;16;22;30;8;-6;0;1;5;10;1;2007
AT1;AT13;AT130;00000;9100102;1;CZE;1;5;6;1;-4;2;0;2;8;0;2007
AT1;AT13;AT130;00000;9100102;1;REST-EU;0;2;8;6;-2;0;2;10;10;0;2007
AT1;AT13;AT130;00000;9100102;1;SCG;14;16;45;29;-2;4;6;103;103;9;2007
AT1;AT13;AT130;00000;9100102;1;TUR;-5;5;23;18;-10;14;7;139;156;14;2007
AT1;AT13;AT130;00000;9100102;1;BIH;-11;3;13;10;-14;5;5;35;49;4;2007
AT1;AT13;AT130;00000;9100102;1;HRV;2;1;4;3;1;0;1;7;5;0;2007
AT1;AT13;AT130;00000;9100102;1;MKD;-11;-2;4;6;-9;2;6;25;30;11;2007
AT1;AT13;AT130;00000;9100102;1;RUS;15;1;1;0;14;11;1;9;5;0;2007
AT1;AT13;AT130;00000;9100102;1;CHN;-2;-1;1;2;-1;0;0;8;9;1;2007
AT1;AT13;AT130;00000;9100102;1;OTHER;22;1;62;61;21;20;7;162;154;15;2007
AT1;AT13;AT130;00000;9100103;2;AUT;-45;1;5;4;-46;27;54;113;132;10;2007
AT1;AT13;AT130;00000;9100103;2;DEU;-4;-1;0;1;-3;0;0;1;4;0;2007
AT1;AT13;AT130;00000;9100103;2;POL;9;9;9;0;0;0;0;9;9;0;2007
AT1;AT13;AT130;00000;9100103;2;ROU;1;3;6;3;-2;0;3;5;4;0;2007
AT1;AT13;AT130;00000;9100103;2;SVK;8;5;5;0;3;1;0;5;3;0;2007
AT1;AT13;AT130;00000;9100103;2;HUN;0;4;8;4;-4;3;2;0;5;0;2007
AT1;AT13;AT130;00000;9100103;2;BGR;3;3;3;0;0;1;0;0;1;0;2007
AT1;AT13;AT130;00000;9100103;2;CZE;-5;1;1;0;-6;0;1;1;6;0;2007
AT1;AT13;AT130;00000;9100103;2;REST-EU;2;4;6;2;-2;0;1;6;7;0;2007
AT1;AT13;AT130;00000;9100103;2;SCG;8;1;4;3;7;1;0;29;23;2;2007
AT1;AT13;AT130;00000;9100103;2;TUR;9;4;6;2;5;2;0;21;18;2;2007
AT1;AT13;AT130;00000;9100103;2;BIH;8;4;4;0;4;1;2;18;13;0;2007
AT1;AT13;AT130;00000;9100103;2;HRV;4;1;3;2;3;1;1;5;2;0;2007
AT1;AT13;AT130;00000;9100103;2;MKD;9;6;6;0;3;0;0;10;7;0;2007
AT1;AT13;AT130;00000;9100103;2;RUS;1;0;0;0;1;1;0;3;3;0;2007
AT1;AT13;AT130;00000;9100103;2;CHN;4;1;1;0;3;1;0;6;4;1;2007
AT1;AT13;AT130;00000;9100103;2;OTHER;10;3;7;4;7;2;4;32;23;0;2007
AT1;AT13;AT130;00000;9100103;1;AUT;11;-1;6;7;12;20;35;144;117;8;2007
AT1;AT13;AT130;00000;9100103;1;DEU;2;0;2;2;2;1;0;3;2;0;2007
AT1;AT13;AT130;00000;9100103;1;POL;10;2;6;4;8;0;2;13;3;0;2007
AT1;AT13;AT130;00000;9100103;1;ROU;-1;4;5;1;-5;0;4;7;8;0;2007
AT1;AT13;AT130;00000;9100103;1;SVK;2;4;5;1;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9100103;1;HUN;2;1;1;0;1;1;0;1;1;0;2007
AT1;AT13;AT130;00000;9100103;1;BGR;-4;1;2;1;-5;0;0;0;5;0;2007
AT1;AT13;AT130;00000;9100103;1;CZE;0;0;1;1;0;0;0;1;1;0;2007
AT1;AT13;AT130;00000;9100103;1;REST-EU;-5;0;3;3;-5;0;1;0;4;1;2007
AT1;AT13;AT130;00000;9100103;1;SCG;10;10;15;5;0;2;5;31;28;1;2007
AT1;AT13;AT130;00000;9100103;1;TUR;22;5;11;6;17;0;4;47;26;5;2007
AT1;AT13;AT130;00000;9100103;1;BIH;6;2;3;1;4;3;4;16;11;0;2007
AT1;AT13;AT130;00000;9100103;1;HRV;2;0;2;2;2;0;0;4;2;0;2007
AT1;AT13;AT130;00000;9100103;1;MKD;3;2;2;0;1;0;0;8;7;0;2007
AT1;AT13;AT130;00000;9100103;1;RUS;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9100103;1;CHN;2;0;0;0;2;1;1;4;2;0;2007
AT1;AT13;AT130;00000;9100103;1;OTHER;25;9;17;8;16;4;3;66;51;1;2007
AT1;AT13;AT130;00000;9100104;2;AUT;-61;-6;7;13;-55;52;69;138;176;6;2007
AT1;AT13;AT130;00000;9100104;2;DEU;7;9;9;0;-2;1;1;5;7;0;2007
AT1;AT13;AT130;00000;9100104;2;POL;7;10;15;5;-3;2;1;8;12;0;2007
AT1;AT13;AT130;00000;9100104;2;ROU;5;10;17;7;-5;1;4;10;12;1;2007
AT1;AT13;AT130;00000;9100104;2;SVK;8;8;9;1;0;2;2;6;6;0;2007
AT1;AT13;AT130;00000;9100104;2;HUN;0;3;3;0;-3;1;2;2;4;0;2007
AT1;AT13;AT130;00000;9100104;2;BGR;0;6;7;1;-6;0;1;2;7;0;2007
AT1;AT13;AT130;00000;9100104;2;CZE;-2;1;1;0;-3;0;1;2;4;0;2007
AT1;AT13;AT130;00000;9100104;2;REST-EU;3;-1;1;2;4;1;0;4;1;0;2007
AT1;AT13;AT130;00000;9100104;2;SCG;18;8;13;5;10;2;5;56;43;1;2007
AT1;AT13;AT130;00000;9100104;2;TUR;0;1;12;11;-1;4;4;42;43;3;2007
AT1;AT13;AT130;00000;9100104;2;BIH;-3;1;7;6;-4;1;0;12;17;5;2007
AT1;AT13;AT130;00000;9100104;2;HRV;-2;2;3;1;-4;0;0;3;7;1;2007
AT1;AT13;AT130;00000;9100104;2;MKD;4;4;4;0;0;0;0;6;6;2;2007
AT1;AT13;AT130;00000;9100104;2;RUS;6;0;0;0;6;5;0;5;4;0;2007
AT1;AT13;AT130;00000;9100104;2;CHN;-5;-1;0;1;-4;0;2;3;5;0;2007
AT1;AT13;AT130;00000;9100104;2;OTHER;9;18;41;23;-9;8;7;31;41;2;2007
AT1;AT13;AT130;00000;9100104;1;AUT;-58;-1;17;18;-57;35;48;110;154;8;2007
AT1;AT13;AT130;00000;9100104;1;DEU;14;9;10;1;5;2;1;8;4;0;2007
AT1;AT13;AT130;00000;9100104;1;POL;-3;-1;13;14;-2;0;3;12;11;0;2007
AT1;AT13;AT130;00000;9100104;1;ROU;3;2;12;10;1;1;2;8;6;1;2007
AT1;AT13;AT130;00000;9100104;1;SVK;1;2;4;2;-1;0;1;1;1;0;2007
AT1;AT13;AT130;00000;9100104;1;HUN;-1;-2;0;2;1;1;0;1;1;0;2007
AT1;AT13;AT130;00000;9100104;1;BGR;2;3;7;4;-1;0;0;4;5;0;2007
AT1;AT13;AT130;00000;9100104;1;CZE;3;2;3;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9100104;1;REST-EU;1;1;2;1;0;0;0;3;3;1;2007
