Wanderung gegenüber Wien nach Bezirken, Geburtsstaat und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by district, country of birth and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;COUNTRY_OF_BIRTH;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_DC;EMI_DC;MIG_DC_INT;REF_DATE
AT1;AT13;AT130;90801;00000000;1;SCG;-15;54;76;22;-69;6;35;66;106;4;2008
AT1;AT13;AT130;90801;00000000;1;TUR;-11;2;26;24;-13;8;7;48;62;5;2008
AT1;AT13;AT130;90801;00000000;1;BIH;-7;10;19;9;-17;3;11;29;38;5;2008
AT1;AT13;AT130;90801;00000000;1;HRV;-3;0;6;6;-3;0;5;11;9;0;2008
AT1;AT13;AT130;90801;00000000;1;MKD;-2;5;8;3;-7;0;7;7;7;1;2008
AT1;AT13;AT130;90801;00000000;1;RUS;-5;9;21;12;-14;15;15;30;44;2;2008
AT1;AT13;AT130;90801;00000000;1;CHN;11;8;13;5;3;3;0;8;8;2;2008
AT1;AT13;AT130;90801;00000000;1;OTHER;32;134;286;152;-102;112;250;392;356;12;2008
AT1;AT13;AT130;90901;00000000;2;AUT;-198;-60;37;97;-138;467;390;711;926;198;2008
AT1;AT13;AT130;90901;00000000;2;DEU;76;72;128;56;4;18;17;88;85;15;2008
AT1;AT13;AT130;90901;00000000;2;POL;-4;10;35;25;-14;9;8;26;41;10;2008
AT1;AT13;AT130;90901;00000000;2;ROU;10;10;25;15;0;7;7;26;26;5;2008
AT1;AT13;AT130;90901;00000000;2;SVK;6;13;24;11;-7;3;4;17;23;3;2008
AT1;AT13;AT130;90901;00000000;2;HUN;-7;5;28;23;-12;5;5;15;27;2;2008
AT1;AT13;AT130;90901;00000000;2;BGR;11;18;25;7;-7;1;2;17;23;7;2008
AT1;AT13;AT130;90901;00000000;2;CZE;-8;3;10;7;-11;0;2;6;15;6;2008
AT1;AT13;AT130;90901;00000000;2;REST-EU;-7;1;89;88;-8;8;7;40;49;12;2008
AT1;AT13;AT130;90901;00000000;2;SCG;-45;-7;20;27;-38;8;5;63;104;14;2008
AT1;AT13;AT130;90901;00000000;2;TUR;-2;1;14;13;-3;4;0;43;50;8;2008
AT1;AT13;AT130;90901;00000000;2;BIH;-32;-2;12;14;-30;9;1;25;63;4;2008
AT1;AT13;AT130;90901;00000000;2;HRV;7;9;12;3;-2;2;1;18;21;5;2008
AT1;AT13;AT130;90901;00000000;2;MKD;1;6;7;1;-5;0;1;7;11;0;2008
AT1;AT13;AT130;90901;00000000;2;RUS;6;10;23;13;-4;22;12;33;47;3;2008
AT1;AT13;AT130;90901;00000000;2;CHN;-2;-8;13;21;6;9;0;29;32;4;2008
AT1;AT13;AT130;90901;00000000;2;OTHER;29;70;167;97;-41;41;25;166;223;41;2008
AT1;AT13;AT130;90901;00000000;1;AUT;-214;-73;75;148;-141;394;307;699;927;165;2008
AT1;AT13;AT130;90901;00000000;1;DEU;70;80;138;58;-10;21;16;75;90;11;2008
AT1;AT13;AT130;90901;00000000;1;POL;-5;-7;44;51;2;7;1;50;54;8;2008
AT1;AT13;AT130;90901;00000000;1;ROU;-11;-45;22;67;34;9;4;57;28;1;2008
AT1;AT13;AT130;90901;00000000;1;SVK;-7;-7;13;20;0;2;1;10;11;1;2008
AT1;AT13;AT130;90901;00000000;1;HUN;-1;5;16;11;-6;6;4;10;18;1;2008
AT1;AT13;AT130;90901;00000000;1;BGR;7;9;19;10;-2;1;1;12;14;0;2008
AT1;AT13;AT130;90901;00000000;1;CZE;-4;-7;9;16;3;3;0;7;7;2;2008
AT1;AT13;AT130;90901;00000000;1;REST-EU;26;34;124;90;-8;7;8;56;63;12;2008
AT1;AT13;AT130;90901;00000000;1;SCG;-28;-28;56;84;0;14;11;103;106;17;2008
AT1;AT13;AT130;90901;00000000;1;TUR;-1;8;31;23;-9;9;5;81;94;11;2008
AT1;AT13;AT130;90901;00000000;1;BIH;-17;10;19;9;-27;8;1;27;61;8;2008
AT1;AT13;AT130;90901;00000000;1;HRV;-3;0;9;9;-3;1;0;13;17;2;2008
AT1;AT13;AT130;90901;00000000;1;MKD;6;2;12;10;4;2;1;11;8;1;2008
AT1;AT13;AT130;90901;00000000;1;RUS;-37;0;49;49;-37;46;57;66;92;5;2008
AT1;AT13;AT130;90901;00000000;1;CHN;8;-1;33;34;9;12;5;30;28;4;2008
AT1;AT13;AT130;90901;00000000;1;OTHER;-6;-5;332;337;-1;155;77;408;487;41;2008
AT1;AT13;AT130;91001;00000000;2;AUT;-373;-64;122;186;-309;724;1170;2144;2007;1936;2008
AT1;AT13;AT130;91001;00000000;2;DEU;79;81;103;22;-2;21;27;80;76;48;2008
AT1;AT13;AT130;91001;00000000;2;POL;29;32;105;73;-3;14;18;122;121;101;2008
AT1;AT13;AT130;91001;00000000;2;ROU;110;104;164;60;6;23;27;125;115;68;2008
AT1;AT13;AT130;91001;00000000;2;SVK;42;42;90;48;0;11;13;74;72;41;2008
AT1;AT13;AT130;91001;00000000;2;HUN;40;32;69;37;8;16;15;33;26;23;2008
AT1;AT13;AT130;91001;00000000;2;BGR;107;85;115;30;22;11;1;58;46;46;2008
AT1;AT13;AT130;91001;00000000;2;CZE;13;12;27;15;1;15;12;25;27;19;2008
AT1;AT13;AT130;91001;00000000;2;REST-EU;9;9;37;28;0;8;7;31;32;30;2008
AT1;AT13;AT130;91001;00000000;2;SCG;210;75;173;98;135;45;42;477;345;268;2008
AT1;AT13;AT130;91001;00000000;2;TUR;259;120;178;58;139;34;27;375;243;395;2008
AT1;AT13;AT130;91001;00000000;2;BIH;116;42;71;29;74;29;34;198;119;145;2008
AT1;AT13;AT130;91001;00000000;2;HRV;19;12;25;13;7;6;8;36;27;27;2008
AT1;AT13;AT130;91001;00000000;2;MKD;75;45;51;6;30;3;6;62;29;51;2008
AT1;AT13;AT130;91001;00000000;2;RUS;87;4;18;14;83;100;20;65;62;21;2008
AT1;AT13;AT130;91001;00000000;2;CHN;3;-12;12;24;15;19;10;52;46;18;2008
AT1;AT13;AT130;91001;00000000;2;OTHER;278;173;411;238;105;110;44;450;411;231;2008
AT1;AT13;AT130;91001;00000000;1;AUT;-209;-71;286;357;-138;818;1155;2377;2178;1961;2008
AT1;AT13;AT130;91001;00000000;1;DEU;73;82;121;39;-9;18;28;83;82;31;2008
AT1;AT13;AT130;91001;00000000;1;POL;1;-7;118;125;8;16;15;119;112;78;2008
AT1;AT13;AT130;91001;00000000;1;ROU;112;125;188;63;-13;17;31;80;79;56;2008
AT1;AT13;AT130;91001;00000000;1;SVK;14;3;40;37;11;10;10;33;22;22;2008
AT1;AT13;AT130;91001;00000000;1;HUN;29;27;59;32;2;8;11;32;27;18;2008
AT1;AT13;AT130;91001;00000000;1;BGR;78;82;121;39;-4;2;2;30;34;33;2008
AT1;AT13;AT130;91001;00000000;1;CZE;-1;-3;14;17;2;3;5;12;8;7;2008
AT1;AT13;AT130;91001;00000000;1;REST-EU;20;23;68;45;-3;6;13;49;45;30;2008
AT1;AT13;AT130;91001;00000000;1;SCG;122;31;230;199;91;34;43;515;415;253;2008
AT1;AT13;AT130;91001;00000000;1;TUR;233;63;196;133;170;39;42;572;399;518;2008
AT1;AT13;AT130;91001;00000000;1;BIH;108;8;62;54;100;31;33;248;146;167;2008
AT1;AT13;AT130;91001;00000000;1;HRV;6;9;32;23;-3;6;7;31;33;24;2008
AT1;AT13;AT130;91001;00000000;1;MKD;60;27;64;37;33;11;9;83;52;67;2008
AT1;AT13;AT130;91001;00000000;1;RUS;74;4;13;9;70;92;12;56;66;26;2008
AT1;AT13;AT130;91001;00000000;1;CHN;7;0;20;20;7;14;12;56;51;17;2008
AT1;AT13;AT130;91001;00000000;1;OTHER;160;57;441;384;103;170;71;667;663;325;2008
AT1;AT13;AT130;91101;00000000;2;AUT;190;-27;57;84;217;453;668;1374;942;1057;2008
AT1;AT13;AT130;91101;00000000;2;DEU;25;17;39;22;8;14;16;44;34;14;2008
AT1;AT13;AT130;91101;00000000;2;POL;79;37;57;20;42;7;11;94;48;28;2008
AT1;AT13;AT130;91101;00000000;2;ROU;50;43;84;41;7;8;13;67;55;35;2008
AT1;AT13;AT130;91101;00000000;2;SVK;31;13;34;21;18;7;5;56;40;22;2008
AT1;AT13;AT130;91101;00000000;2;HUN;6;-5;17;22;11;7;6;28;18;6;2008
AT1;AT13;AT130;91101;00000000;2;BGR;-1;9;20;11;-10;2;4;9;17;3;2008
AT1;AT13;AT130;91101;00000000;2;CZE;-1;3;11;8;-4;2;2;11;15;8;2008
AT1;AT13;AT130;91101;00000000;2;REST-EU;30;33;68;35;-3;2;7;23;21;11;2008
AT1;AT13;AT130;91101;00000000;2;SCG;117;19;56;37;98;13;10;209;114;61;2008
AT1;AT13;AT130;91101;00000000;2;TUR;149;51;81;30;98;15;13;191;95;93;2008
AT1;AT13;AT130;91101;00000000;2;BIH;44;9;25;16;35;26;12;74;53;65;2008
AT1;AT13;AT130;91101;00000000;2;HRV;7;1;5;4;6;4;6;20;12;14;2008
AT1;AT13;AT130;91101;00000000;2;MKD;20;7;12;5;13;5;1;15;6;12;2008
AT1;AT13;AT130;91101;00000000;2;RUS;30;8;13;5;22;52;6;35;59;34;2008
AT1;AT13;AT130;91101;00000000;2;CHN;11;6;12;6;5;4;1;29;27;7;2008
AT1;AT13;AT130;91101;00000000;2;OTHER;118;50;174;124;68;43;20;256;211;97;2008
AT1;AT13;AT130;91101;00000000;1;AUT;174;-36;126;162;210;450;696;1551;1095;1063;2008
AT1;AT13;AT130;91101;00000000;1;DEU;31;21;50;29;10;20;24;44;30;11;2008
AT1;AT13;AT130;91101;00000000;1;POL;48;18;56;38;30;15;15;76;46;24;2008
AT1;AT13;AT130;91101;00000000;1;ROU;72;67;127;60;5;8;23;74;54;22;2008
AT1;AT13;AT130;91101;00000000;1;SVK;20;7;23;16;13;1;8;34;14;6;2008
AT1;AT13;AT130;91101;00000000;1;HUN;30;18;48;30;12;17;14;23;14;10;2008
AT1;AT13;AT130;91101;00000000;1;BGR;4;1;10;9;3;3;1;12;11;2;2008
AT1;AT13;AT130;91101;00000000;1;CZE;1;1;9;8;0;1;6;13;8;3;2008
AT1;AT13;AT130;91101;00000000;1;REST-EU;17;15;60;45;2;6;8;32;28;13;2008
AT1;AT13;AT130;91101;00000000;1;SCG;67;-15;62;77;82;17;25;233;143;75;2008
AT1;AT13;AT130;91101;00000000;1;TUR;141;24;72;48;117;16;15;282;166;127;2008
AT1;AT13;AT130;91101;00000000;1;BIH;63;13;30;17;50;21;5;90;56;49;2008
AT1;AT13;AT130;91101;00000000;1;HRV;20;6;8;2;14;3;7;30;12;8;2008
AT1;AT13;AT130;91101;00000000;1;MKD;3;2;10;8;1;5;3;24;25;15;2008
AT1;AT13;AT130;91101;00000000;1;RUS;58;7;14;7;51;56;10;60;55;30;2008
AT1;AT13;AT130;91101;00000000;1;CHN;4;9;13;4;-5;1;2;18;22;7;2008
AT1;AT13;AT130;91101;00000000;1;OTHER;156;17;203;186;139;94;89;476;342;147;2008
AT1;AT13;AT130;91201;00000000;2;AUT;33;-73;64;137;106;497;616;1641;1416;687;2008
AT1;AT13;AT130;91201;00000000;2;DEU;71;43;83;40;28;15;15;85;57;22;2008
AT1;AT13;AT130;91201;00000000;2;POL;62;39;80;41;23;7;14;115;85;29;2008
AT1;AT13;AT130;91201;00000000;2;ROU;39;45;73;28;-6;20;12;42;56;16;2008
AT1;AT13;AT130;91201;00000000;2;SVK;15;10;31;21;5;9;6;57;55;8;2008
AT1;AT13;AT130;91201;00000000;2;HUN;9;25;39;14;-16;3;10;21;30;13;2008
AT1;AT13;AT130;91201;00000000;2;BGR;25;13;38;25;12;4;1;38;29;11;2008
AT1;AT13;AT130;91201;00000000;2;CZE;5;1;9;8;4;5;9;25;17;3;2008
AT1;AT13;AT130;91201;00000000;2;REST-EU;18;10;43;33;8;6;8;35;25;11;2008
AT1;AT13;AT130;91201;00000000;2;SCG;82;11;59;48;71;10;20;301;220;93;2008
AT1;AT13;AT130;91201;00000000;2;TUR;48;56;79;23;-8;9;12;173;178;119;2008
AT1;AT13;AT130;91201;00000000;2;BIH;83;31;49;18;52;16;21;119;62;59;2008
AT1;AT13;AT130;91201;00000000;2;HRV;8;4;11;7;4;5;7;30;24;16;2008
AT1;AT13;AT130;91201;00000000;2;MKD;-8;5;8;3;-13;0;0;16;29;7;2008
AT1;AT13;AT130;91201;00000000;2;RUS;20;6;9;3;14;17;7;40;36;12;2008
AT1;AT13;AT130;91201;00000000;2;CHN;18;2;16;14;16;15;11;45;33;11;2008
AT1;AT13;AT130;91201;00000000;2;OTHER;74;93;199;106;-19;37;38;278;296;83;2008
AT1;AT13;AT130;91201;00000000;1;AUT;-124;-60;146;206;-64;451;593;1553;1475;692;2008
AT1;AT13;AT130;91201;00000000;1;DEU;66;62;111;49;4;11;17;80;70;24;2008
AT1;AT13;AT130;91201;00000000;1;POL;24;7;100;93;17;7;12;107;85;32;2008
AT1;AT13;AT130;91201;00000000;1;ROU;72;56;105;49;16;12;9;49;36;4;2008
AT1;AT13;AT130;91201;00000000;1;SVK;18;17;32;15;1;1;3;19;16;0;2008
AT1;AT13;AT130;91201;00000000;1;HUN;15;15;41;26;0;3;5;13;11;4;2008
AT1;AT13;AT130;91201;00000000;1;BGR;35;24;88;64;11;4;6;29;16;9;2008
AT1;AT13;AT130;91201;00000000;1;CZE;4;-8;3;11;12;10;2;17;13;4;2008
AT1;AT13;AT130;91201;00000000;1;REST-EU;-1;4;50;46;-5;3;8;41;41;6;2008
AT1;AT13;AT130;91201;00000000;1;SCG;84;15;88;73;69;14;20;305;230;103;2008
AT1;AT13;AT130;91201;00000000;1;TUR;60;143;223;80;-83;24;29;258;336;138;2008
AT1;AT13;AT130;91201;00000000;1;BIH;56;20;51;31;36;14;15;140;103;65;2008
AT1;AT13;AT130;91201;00000000;1;HRV;7;6;18;12;1;3;3;31;30;8;2008
AT1;AT13;AT130;91201;00000000;1;MKD;-1;9;17;8;-10;4;3;17;28;16;2008
AT1;AT13;AT130;91201;00000000;1;RUS;13;1;4;3;12;16;7;34;31;9;2008
AT1;AT13;AT130;91201;00000000;1;CHN;19;-2;11;13;21;6;3;41;23;2;2008
AT1;AT13;AT130;91201;00000000;1;OTHER;127;22;183;161;105;81;30;462;408;128;2008
AT1;AT13;AT130;91301;00000000;2;AUT;23;-42;31;73;65;301;379;901;758;422;2008
AT1;AT13;AT130;91301;00000000;2;DEU;4;14;73;59;-10;12;23;49;48;23;2008
AT1;AT13;AT130;91301;00000000;2;POL;33;19;28;9;14;4;4;45;31;14;2008
AT1;AT13;AT130;91301;00000000;2;ROU;5;11;16;5;-6;3;5;16;20;3;2008
AT1;AT13;AT130;91301;00000000;2;SVK;6;12;17;5;-6;5;4;20;27;10;2008
AT1;AT13;AT130;91301;00000000;2;HUN;13;9;19;10;4;5;3;15;13;2;2008
AT1;AT13;AT130;91301;00000000;2;BGR;16;7;10;3;9;2;1;14;6;1;2008
AT1;AT13;AT130;91301;00000000;2;CZE;3;0;5;5;3;5;4;13;11;5;2008
AT1;AT13;AT130;91301;00000000;2;REST-EU;-6;4;25;21;-10;11;10;13;24;18;2008
AT1;AT13;AT130;91301;00000000;2;SCG;20;4;8;4;16;4;4;57;41;7;2008
AT1;AT13;AT130;91301;00000000;2;TUR;6;7;9;2;-1;3;0;11;15;2;2008
AT1;AT13;AT130;91301;00000000;2;BIH;8;5;8;3;3;0;2;19;14;8;2008
AT1;AT13;AT130;91301;00000000;2;HRV;-1;0;3;3;-1;1;1;7;8;1;2008
AT1;AT13;AT130;91301;00000000;2;MKD;5;2;2;0;3;0;0;4;1;0;2008
AT1;AT13;AT130;91301;00000000;2;RUS;-3;6;9;3;-9;7;10;11;17;5;2008
AT1;AT13;AT130;91301;00000000;2;CHN;-6;-1;3;4;-5;0;0;6;11;0;2008
AT1;AT13;AT130;91301;00000000;2;OTHER;1;32;102;70;-31;25;19;104;141;35;2008
AT1;AT13;AT130;91301;00000000;1;AUT;18;-47;65;112;65;302;358;811;690;394;2008
AT1;AT13;AT130;91301;00000000;1;DEU;25;24;77;53;1;17;17;50;49;20;2008
AT1;AT13;AT130;91301;00000000;1;POL;13;4;21;17;9;3;4;29;19;11;2008
AT1;AT13;AT130;91301;00000000;1;ROU;8;16;21;5;-8;1;0;7;16;1;2008
AT1;AT13;AT130;91301;00000000;1;SVK;4;3;10;7;1;1;3;8;5;1;2008
AT1;AT13;AT130;91301;00000000;1;HUN;15;14;20;6;1;0;0;10;9;0;2008
AT1;AT13;AT130;91301;00000000;1;BGR;8;5;6;1;3;0;0;5;2;3;2008
AT1;AT13;AT130;91301;00000000;1;CZE;2;0;3;3;2;2;0;4;4;1;2008
AT1;AT13;AT130;91301;00000000;1;REST-EU;20;16;41;25;4;5;9;35;27;11;2008
AT1;AT13;AT130;91301;00000000;1;SCG;7;1;7;6;6;4;0;44;42;7;2008
AT1;AT13;AT130;91301;00000000;1;TUR;-2;-2;3;5;0;3;0;17;20;4;2008
AT1;AT13;AT130;91301;00000000;1;BIH;10;4;6;2;6;0;0;19;13;7;2008
AT1;AT13;AT130;91301;00000000;1;HRV;-6;-3;2;5;-3;1;2;4;6;3;2008
AT1;AT13;AT130;91301;00000000;1;MKD;3;1;3;2;2;0;0;6;4;0;2008
AT1;AT13;AT130;91301;00000000;1;RUS;-3;1;4;3;-4;2;1;10;15;1;2008
AT1;AT13;AT130;91301;00000000;1;CHN;3;0;2;2;3;1;0;6;4;1;2008
AT1;AT13;AT130;91301;00000000;1;OTHER;11;-2;72;74;13;16;18;119;104;35;2008
AT1;AT13;AT130;91401;00000000;2;AUT;-140;-49;70;119;-91;464;686;1440;1309;599;2008
AT1;AT13;AT130;91401;00000000;2;DEU;46;34;63;29;12;12;23;86;63;19;2008
AT1;AT13;AT130;91401;00000000;2;POL;36;36;57;21;0;4;16;73;61;20;2008
AT1;AT13;AT130;91401;00000000;2;ROU;58;43;59;16;15;10;16;67;46;14;2008
AT1;AT13;AT130;91401;00000000;2;SVK;8;10;31;21;-2;7;11;37;35;16;2008
AT1;AT13;AT130;91401;00000000;2;HUN;4;6;24;18;-2;4;10;25;21;2;2008
AT1;AT13;AT130;91401;00000000;2;BGR;22;6;14;8;16;6;2;32;20;8;2008
AT1;AT13;AT130;91401;00000000;2;CZE;7;3;13;10;4;5;5;22;18;10;2008
AT1;AT13;AT130;91401;00000000;2;REST-EU;25;15;36;21;10;13;5;36;34;13;2008
AT1;AT13;AT130;91401;00000000;2;SCG;26;15;51;36;11;10;16;183;166;51;2008
AT1;AT13;AT130;91401;00000000;2;TUR;16;25;49;24;-9;8;6;86;97;22;2008
AT1;AT13;AT130;91401;00000000;2;BIH;-1;14;22;8;-15;13;11;67;84;12;2008
AT1;AT13;AT130;91401;00000000;2;HRV;19;11;15;4;8;3;1;25;19;5;2008
AT1;AT13;AT130;91401;00000000;2;MKD;4;2;2;0;2;1;2;12;9;5;2008
AT1;AT13;AT130;91401;00000000;2;RUS;29;5;8;3;24;14;4;32;18;3;2008
AT1;AT13;AT130;91401;00000000;2;CHN;4;2;14;12;2;7;4;21;22;0;2008
AT1;AT13;AT130;91401;00000000;2;OTHER;52;27;133;106;25;48;17;165;171;35;2008
AT1;AT13;AT130;91401;00000000;1;AUT;-131;-62;161;223;-69;460;670;1503;1362;624;2008
AT1;AT13;AT130;91401;00000000;1;DEU;71;50;85;35;21;13;16;68;44;14;2008
AT1;AT13;AT130;91401;00000000;1;POL;26;11;68;57;15;6;13;79;57;12;2008
AT1;AT13;AT130;91401;00000000;1;ROU;27;31;59;28;-4;6;12;29;27;1;2008
AT1;AT13;AT130;91401;00000000;1;SVK;11;9;18;9;2;0;0;17;15;3;2008
AT1;AT13;AT130;91401;00000000;1;HUN;12;9;19;10;3;2;9;18;8;2;2008
AT1;AT13;AT130;91401;00000000;1;BGR;16;14;26;12;2;2;1;16;15;6;2008
AT1;AT13;AT130;91401;00000000;1;CZE;-2;2;10;8;-4;0;1;4;7;3;2008
AT1;AT13;AT130;91401;00000000;1;REST-EU;35;19;46;27;16;7;9;47;29;8;2008
AT1;AT13;AT130;91401;00000000;1;SCG;41;21;74;53;20;14;11;215;198;55;2008
AT1;AT13;AT130;91401;00000000;1;TUR;-2;9;39;30;-11;9;13;139;146;34;2008
AT1;AT13;AT130;91401;00000000;1;BIH;5;20;35;15;-15;10;12;72;85;14;2008
AT1;AT13;AT130;91401;00000000;1;HRV;1;-5;9;14;6;2;1;20;15;3;2008
AT1;AT13;AT130;91401;00000000;1;MKD;9;5;9;4;4;1;1;22;18;8;2008
AT1;AT13;AT130;91401;00000000;1;RUS;24;5;7;2;19;7;1;29;16;2;2008
AT1;AT13;AT130;91401;00000000;1;CHN;-1;-5;5;10;4;8;5;21;20;1;2008
AT1;AT13;AT130;91401;00000000;1;OTHER;-11;4;135;131;-15;51;28;241;279;41;2008
AT1;AT13;AT130;91501;00000000;2;AUT;-163;-27;64;91;-136;512;440;1132;1340;364;2008
AT1;AT13;AT130;91501;00000000;2;DEU;38;62;95;33;-24;9;14;66;85;17;2008
AT1;AT13;AT130;91501;00000000;2;POL;11;74;117;43;-63;6;11;92;150;30;2008
AT1;AT13;AT130;91501;00000000;2;ROU;53;62;116;54;-9;12;12;90;99;20;2008
AT1;AT13;AT130;91501;00000000;2;SVK;15;28;62;34;-13;6;10;55;64;12;2008
AT1;AT13;AT130;91501;00000000;2;HUN;19;20;49;29;-1;11;6;24;30;8;2008
AT1;AT13;AT130;91501;00000000;2;BGR;48;51;65;14;-3;1;3;40;41;24;2008
AT1;AT13;AT130;91501;00000000;2;CZE;1;3;10;7;-2;5;7;16;16;4;2008
AT1;AT13;AT130;91501;00000000;2;REST-EU;20;26;52;26;-6;7;2;29;40;14;2008
AT1;AT13;AT130;91501;00000000;2;SCG;1;33;114;81;-32;15;21;291;317;94;2008
AT1;AT13;AT130;91501;00000000;2;TUR;-15;38;87;49;-53;22;15;149;209;73;2008
AT1;AT13;AT130;91501;00000000;2;BIH;-6;28;46;18;-34;13;12;105;140;33;2008
AT1;AT13;AT130;91501;00000000;2;HRV;10;11;26;15;-1;1;4;24;22;7;2008
AT1;AT13;AT130;91501;00000000;2;MKD;-4;18;22;4;-22;1;2;23;44;11;2008
AT1;AT13;AT130;91501;00000000;2;RUS;22;6;14;8;16;37;16;39;44;7;2008
AT1;AT13;AT130;91501;00000000;2;CHN;12;3;22;19;9;14;11;57;51;9;2008
AT1;AT13;AT130;91501;00000000;2;OTHER;100;61;201;140;39;49;30;279;259;45;2008
AT1;AT13;AT130;91501;00000000;1;AUT;-232;-56;126;182;-176;515;455;1241;1477;355;2008
AT1;AT13;AT130;91501;00000000;1;DEU;74;82;123;41;-8;17;13;69;81;9;2008
AT1;AT13;AT130;91501;00000000;1;POL;-9;30;129;99;-39;6;11;96;130;25;2008
AT1;AT13;AT130;91501;00000000;1;ROU;34;67;137;70;-33;9;13;49;78;9;2008
AT1;AT13;AT130;91501;00000000;1;SVK;3;2;29;27;1;2;4;19;16;4;2008
AT1;AT13;AT130;91501;00000000;1;HUN;29;31;47;16;-2;8;2;15;23;12;2008
AT1;AT13;AT130;91501;00000000;1;BGR;58;51;77;26;7;1;2;29;21;17;2008
AT1;AT13;AT130;91501;00000000;1;CZE;-5;1;9;8;-6;1;5;8;10;0;2008
AT1;AT13;AT130;91501;00000000;1;REST-EU;28;31;75;44;-3;8;8;45;48;6;2008
AT1;AT13;AT130;91501;00000000;1;SCG;-22;29;182;153;-51;22;26;316;363;124;2008
AT1;AT13;AT130;91501;00000000;1;TUR;-20;32;107;75;-52;29;24;273;330;111;2008
AT1;AT13;AT130;91501;00000000;1;BIH;-26;11;56;45;-37;16;22;139;170;45;2008
AT1;AT13;AT130;91501;00000000;1;HRV;-5;1;22;21;-6;4;2;24;32;9;2008
AT1;AT13;AT130;91501;00000000;1;MKD;4;12;21;9;-8;4;0;35;47;21;2008
AT1;AT13;AT130;91501;00000000;1;RUS;35;8;19;11;27;35;10;57;55;4;2008
AT1;AT13;AT130;91501;00000000;1;CHN;-8;0;13;13;-8;13;12;37;46;7;2008
AT1;AT13;AT130;91501;00000000;1;OTHER;-20;-35;258;293;15;112;71;499;525;117;2008
AT1;AT13;AT130;91601;00000000;2;AUT;-309;-49;70;119;-260;602;607;1486;1741;625;2008
AT1;AT13;AT130;91601;00000000;2;DEU;50;60;105;45;-10;12;20;97;99;20;2008
AT1;AT13;AT130;91601;00000000;2;POL;10;59;117;58;-49;7;16;97;137;34;2008
AT1;AT13;AT130;91601;00000000;2;ROU;79;84;153;69;-5;13;14;94;98;25;2008
AT1;AT13;AT130;91601;00000000;2;SVK;22;25;65;40;-3;11;9;62;67;24;2008
AT1;AT13;AT130;91601;00000000;2;HUN;25;21;48;27;4;11;12;36;31;7;2008
AT1;AT13;AT130;91601;00000000;2;BGR;34;55;100;45;-21;8;8;36;57;13;2008
AT1;AT13;AT130;91601;00000000;2;CZE;-4;7;15;8;-11;3;8;16;22;5;2008
AT1;AT13;AT130;91601;00000000;2;REST-EU;-3;1;35;34;-4;6;7;37;40;15;2008
AT1;AT13;AT130;91601;00000000;2;SCG;-2;47;131;84;-49;21;23;324;371;147;2008
AT1;AT13;AT130;91601;00000000;2;TUR;71;52;102;50;19;20;13;242;230;117;2008
AT1;AT13;AT130;91601;00000000;2;BIH;15;22;41;19;-7;11;14;119;123;49;2008
AT1;AT13;AT130;91601;00000000;2;HRV;-10;7;17;10;-17;4;4;21;38;18;2008
AT1;AT13;AT130;91601;00000000;2;MKD;21;14;21;7;7;3;5;31;22;4;2008
AT1;AT13;AT130;91601;00000000;2;RUS;15;7;11;4;8;31;11;18;30;11;2008
AT1;AT13;AT130;91601;00000000;2;CHN;3;3;14;11;0;6;3;30;33;6;2008
AT1;AT13;AT130;91601;00000000;2;OTHER;8;30;228;198;-22;54;33;270;313;58;2008
AT1;AT13;AT130;91601;00000000;1;AUT;-168;-53;176;229;-115;565;551;1540;1669;660;2008
AT1;AT13;AT130;91601;00000000;1;DEU;74;58;102;44;16;13;17;83;63;21;2008
AT1;AT13;AT130;91601;00000000;1;POL;19;18;160;142;1;18;13;113;117;37;2008
AT1;AT13;AT130;91601;00000000;1;ROU;93;94;187;93;-1;11;13;63;62;29;2008
AT1;AT13;AT130;91601;00000000;1;SVK;3;12;39;27;-9;4;5;15;23;7;2008
AT1;AT13;AT130;91601;00000000;1;HUN;59;44;53;9;15;15;7;23;16;10;2008
AT1;AT13;AT130;91601;00000000;1;BGR;52;52;108;56;0;3;4;24;23;7;2008
AT1;AT13;AT130;91601;00000000;1;CZE;5;2;8;6;3;2;2;9;6;1;2008
AT1;AT13;AT130;91601;00000000;1;REST-EU;5;9;71;62;-4;8;8;47;51;13;2008
AT1;AT13;AT130;91601;00000000;1;SCG;-3;66;209;143;-69;25;26;364;432;140;2008
AT1;AT13;AT130;91601;00000000;1;TUR;-33;2;120;118;-35;26;17;352;396;165;2008
AT1;AT13;AT130;91601;00000000;1;BIH;-6;15;50;35;-21;15;16;131;151;73;2008
AT1;AT13;AT130;91601;00000000;1;HRV;-13;1;31;30;-14;2;1;26;41;13;2008
AT1;AT13;AT130;91601;00000000;1;MKD;19;15;39;24;4;6;8;47;41;11;2008
AT1;AT13;AT130;91601;00000000;1;RUS;7;1;3;2;6;20;6;20;28;5;2008
AT1;AT13;AT130;91601;00000000;1;CHN;-1;0;8;8;-1;11;6;28;34;5;2008
AT1;AT13;AT130;91601;00000000;1;OTHER;-50;-45;279;324;-5;88;46;490;537;98;2008
