Wanderung gegenüber Wien nach Zählbezirken, Staatsangehörigkeit und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, nationality and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;NATIONALITY;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9230114;1;CHN;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9230114;1;OTHER;7;-1;4;5;8;3;1;10;4;0;2011
AT1;AT13;AT130;00000;9230115;2;AUT;30;0;2;2;30;10;9;52;23;2;2011
AT1;AT13;AT130;00000;9230115;2;DEU;-1;-2;0;2;1;1;1;2;1;0;2011
AT1;AT13;AT130;00000;9230115;2;POL;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230115;2;SVK;-2;-1;1;2;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9230115;2;HUN;-1;-1;1;2;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9230115;2;BGR;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230115;2;CZE;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230115;2;REST-EU;3;2;2;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230115;2;SCG;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230115;2;TUR;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230115;2;RUS;0;-1;0;1;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230115;2;CHN;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230115;2;OTHER;8;6;7;1;2;0;0;4;2;0;2011
AT1;AT13;AT130;00000;9230115;1;AUT;39;0;5;5;39;8;8;62;23;2;2011
AT1;AT13;AT130;00000;9230115;1;DEU;1;3;5;2;-2;0;1;1;2;0;2011
AT1;AT13;AT130;00000;9230115;1;POL;1;1;1;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9230115;1;SVK;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9230115;1;HUN;0;0;1;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230115;1;BGR;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230115;1;CZE;-5;-5;0;5;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230115;1;TUR;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230115;1;HRV;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230115;1;OTHER;6;3;4;1;3;1;0;2;0;0;2011
AT1;AT13;AT130;00000;9230116;2;AUT;9;-5;0;5;14;16;18;52;36;4;2011
AT1;AT13;AT130;00000;9230116;2;DEU;2;-1;1;2;3;0;0;5;2;0;2011
AT1;AT13;AT130;00000;9230116;2;POL;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9230116;2;ROU;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230116;2;SVK;2;1;1;0;1;0;1;2;0;0;2011
AT1;AT13;AT130;00000;9230116;2;HUN;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9230116;2;CZE;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230116;2;REST-EU;2;3;4;1;-1;1;1;0;1;0;2011
AT1;AT13;AT130;00000;9230116;2;SCG;1;1;1;0;0;3;3;0;0;0;2011
AT1;AT13;AT130;00000;9230116;2;TUR;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9230116;2;MKD;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230116;2;RUS;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230116;2;OTHER;4;-3;0;3;7;4;0;7;4;0;2011
AT1;AT13;AT130;00000;9230116;1;AUT;-4;-3;2;5;-1;21;14;42;50;3;2011
AT1;AT13;AT130;00000;9230116;1;DEU;4;1;1;0;3;1;0;7;5;1;2011
AT1;AT13;AT130;00000;9230116;1;POL;5;4;6;2;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230116;1;ROU;0;-1;1;2;1;2;1;0;0;0;2011
AT1;AT13;AT130;00000;9230116;1;SVK;2;1;1;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230116;1;REST-EU;4;4;5;1;0;0;1;1;0;0;2011
AT1;AT13;AT130;00000;9230116;1;SCG;-1;-2;0;2;1;1;1;2;1;0;2011
AT1;AT13;AT130;00000;9230116;1;TUR;5;0;0;0;5;0;0;5;0;0;2011
AT1;AT13;AT130;00000;9230116;1;RUS;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230116;1;OTHER;7;2;3;1;5;3;0;2;0;0;2011
AT1;AT13;AT130;00000;9230117;2;AUT;7;2;2;0;5;2;1;8;4;0;2011
AT1;AT13;AT130;00000;9230117;2;DEU;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230117;2;SVK;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230117;2;SCG;-2;1;1;0;-3;0;0;1;4;0;2011
AT1;AT13;AT130;00000;9230117;2;OTHER;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9230117;1;AUT;6;1;2;1;5;0;1;8;2;0;2011
AT1;AT13;AT130;00000;9230117;1;POL;-1;0;2;2;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9230117;1;SVK;3;2;2;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230117;1;BGR;-3;-3;1;4;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230117;1;REST-EU;2;2;2;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230117;1;SCG;1;0;0;0;1;0;0;3;2;0;2011
AT1;AT13;AT130;00000;9230117;1;TUR;0;-2;0;2;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9230117;1;MKD;2;1;1;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230117;1;OTHER;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9230118;2;AUT;-52;-1;4;5;-51;14;42;84;107;17;2011
AT1;AT13;AT130;00000;9230118;2;DEU;1;2;2;0;-1;0;2;1;0;0;2011
AT1;AT13;AT130;00000;9230118;2;POL;7;1;1;0;6;0;0;8;2;0;2011
AT1;AT13;AT130;00000;9230118;2;ROU;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230118;2;SVK;-1;1;1;0;-2;0;1;0;1;0;2011
AT1;AT13;AT130;00000;9230118;2;BGR;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230118;2;REST-EU;-2;0;0;0;-2;0;2;0;0;0;2011
AT1;AT13;AT130;00000;9230118;2;SCG;1;-1;1;2;2;1;1;3;1;0;2011
AT1;AT13;AT130;00000;9230118;2;TUR;7;1;1;0;6;0;0;6;0;0;2011
AT1;AT13;AT130;00000;9230118;2;BIH;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9230118;2;HRV;3;0;0;0;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9230118;2;OTHER;2;3;4;1;-1;0;0;2;3;0;2011
AT1;AT13;AT130;00000;9230118;1;AUT;-40;-1;9;10;-39;13;34;88;106;12;2011
AT1;AT13;AT130;00000;9230118;1;DEU;-1;2;2;0;-3;0;4;1;0;0;2011
AT1;AT13;AT130;00000;9230118;1;POL;4;2;3;1;2;0;0;4;2;0;2011
AT1;AT13;AT130;00000;9230118;1;ROU;0;0;3;3;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9230118;1;SVK;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230118;1;HUN;-1;-1;2;3;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230118;1;REST-EU;3;3;5;2;0;1;1;2;2;0;2011
AT1;AT13;AT130;00000;9230118;1;SCG;8;-1;1;2;9;2;0;7;0;0;2011
AT1;AT13;AT130;00000;9230118;1;TUR;7;1;1;0;6;1;0;7;2;1;2011
AT1;AT13;AT130;00000;9230118;1;BIH;4;1;1;0;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9230118;1;HRV;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9230118;1;OTHER;2;2;2;0;0;0;0;2;2;0;2011
AT1;AT13;AT130;00000;9230119;2;AUT;-20;-3;6;9;-17;32;50;162;161;54;2011
AT1;AT13;AT130;00000;9230119;2;DEU;0;1;1;0;-1;0;4;10;7;1;2011
AT1;AT13;AT130;00000;9230119;2;POL;1;2;2;0;-1;2;1;4;6;0;2011
AT1;AT13;AT130;00000;9230119;2;ROU;0;0;1;1;0;1;0;2;3;0;2011
AT1;AT13;AT130;00000;9230119;2;SVK;-3;-2;0;2;-1;0;1;0;0;0;2011
AT1;AT13;AT130;00000;9230119;2;HUN;0;-1;1;2;1;0;0;1;0;1;2011
AT1;AT13;AT130;00000;9230119;2;BGR;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9230119;2;CZE;-1;-1;1;2;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230119;2;REST-EU;1;0;0;0;1;0;1;2;0;0;2011
AT1;AT13;AT130;00000;9230119;2;SCG;5;4;5;1;1;0;0;2;1;1;2011
AT1;AT13;AT130;00000;9230119;2;TUR;6;0;0;0;6;0;0;6;0;0;2011
AT1;AT13;AT130;00000;9230119;2;BIH;1;-1;0;1;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9230119;2;MKD;2;0;0;0;2;1;0;1;0;0;2011
AT1;AT13;AT130;00000;9230119;2;RUS;4;1;1;0;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9230119;2;CHN;0;0;1;1;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9230119;2;OTHER;6;4;4;0;2;1;0;4;3;1;2011
AT1;AT13;AT130;00000;9230119;1;AUT;-38;-11;4;15;-27;40;62;143;148;39;2011
AT1;AT13;AT130;00000;9230119;1;DEU;1;1;1;0;0;1;1;4;4;1;2011
AT1;AT13;AT130;00000;9230119;1;POL;5;3;4;1;2;1;0;3;2;0;2011
AT1;AT13;AT130;00000;9230119;1;ROU;1;2;2;0;-1;1;1;1;2;0;2011
AT1;AT13;AT130;00000;9230119;1;SVK;1;0;0;0;1;1;0;0;0;1;2011
AT1;AT13;AT130;00000;9230119;1;HUN;3;0;0;0;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9230119;1;CZE;0;0;1;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230119;1;REST-EU;5;3;3;0;2;0;1;5;2;1;2011
AT1;AT13;AT130;00000;9230119;1;SCG;2;1;2;1;1;0;0;3;2;0;2011
AT1;AT13;AT130;00000;9230119;1;TUR;3;0;0;0;3;0;0;5;2;1;2011
AT1;AT13;AT130;00000;9230119;1;BIH;2;0;0;0;2;0;0;2;0;1;2011
AT1;AT13;AT130;00000;9230119;1;HRV;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230119;1;MKD;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230119;1;RUS;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9230119;1;CHN;1;1;2;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9230119;1;OTHER;9;6;6;0;3;1;0;5;3;1;2011
AT1;AT13;AT130;00000;9230199;2;AUT;-14;-1;0;1;-13;0;6;1;8;0;2011
AT1;AT13;AT130;00000;9230199;2;SCG;-2;0;0;0;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9230199;1;AUT;-9;-2;0;2;-7;0;6;1;2;0;2011
AT1;AT13;AT130;00000;9230199;1;HUN;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9230199;1;SCG;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9010101;2;AUT;-17;5;14;9;-22;33;27;59;87;4;2012
AT1;AT13;AT130;00000;9010101;2;DEU;-2;3;9;6;-5;2;0;2;9;1;2012
AT1;AT13;AT130;00000;9010101;2;POL;0;4;4;0;-4;0;0;1;5;0;2012
AT1;AT13;AT130;00000;9010101;2;ROU;5;3;4;1;2;0;0;5;3;0;2012
AT1;AT13;AT130;00000;9010101;2;SVK;1;1;1;0;0;0;0;2;2;0;2012
AT1;AT13;AT130;00000;9010101;2;HUN;-2;2;3;1;-4;1;1;1;5;0;2012
AT1;AT13;AT130;00000;9010101;2;BGR;1;0;1;1;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010101;2;CZE;1;0;0;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010101;2;REST-EU;-6;-1;7;8;-5;0;0;3;8;0;2012
AT1;AT13;AT130;00000;9010101;2;SCG;2;2;2;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9010101;2;TUR;0;0;0;0;0;0;0;0;0;1;2012
AT1;AT13;AT130;00000;9010101;2;BIH;1;0;0;0;1;1;0;0;0;0;2012
AT1;AT13;AT130;00000;9010101;2;MKD;0;1;1;0;-1;0;1;0;0;0;2012
AT1;AT13;AT130;00000;9010101;2;RUS;14;10;14;4;4;3;0;8;7;0;2012
AT1;AT13;AT130;00000;9010101;2;CHN;3;2;2;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010101;2;OTHER;16;24;30;6;-8;2;2;13;21;0;2012
AT1;AT13;AT130;00000;9010101;1;AUT;-22;1;18;17;-23;30;27;59;85;4;2012
AT1;AT13;AT130;00000;9010101;1;DEU;10;10;12;2;0;0;1;6;5;0;2012
AT1;AT13;AT130;00000;9010101;1;POL;-1;1;1;0;-2;0;1;1;2;0;2012
AT1;AT13;AT130;00000;9010101;1;ROU;-1;0;0;0;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9010101;1;HUN;0;3;5;2;-3;0;0;1;4;0;2012
AT1;AT13;AT130;00000;9010101;1;BGR;-1;0;3;3;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010101;1;REST-EU;9;9;21;12;0;2;2;6;6;1;2012
AT1;AT13;AT130;00000;9010101;1;SCG;-1;1;4;3;-2;0;0;3;5;0;2012
AT1;AT13;AT130;00000;9010101;1;TUR;2;0;0;0;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9010101;1;BIH;2;2;2;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010101;1;HRV;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010101;1;MKD;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010101;1;RUS;8;6;7;1;2;2;0;2;2;0;2012
AT1;AT13;AT130;00000;9010101;1;OTHER;9;12;26;14;-3;1;1;9;12;2;2012
AT1;AT13;AT130;00000;9010102;2;AUT;-12;-2;2;4;-10;11;11;18;28;1;2012
AT1;AT13;AT130;00000;9010102;2;DEU;-2;1;1;0;-3;0;1;1;3;1;2012
AT1;AT13;AT130;00000;9010102;2;POL;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010102;2;ROU;-1;-1;1;2;0;3;1;1;3;0;2012
AT1;AT13;AT130;00000;9010102;2;SVK;-1;0;0;0;-1;1;1;1;2;0;2012
AT1;AT13;AT130;00000;9010102;2;HUN;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010102;2;BGR;0;-1;0;1;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010102;2;REST-EU;1;5;9;4;-4;0;0;4;8;0;2012
AT1;AT13;AT130;00000;9010102;2;SCG;0;-1;1;2;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010102;2;TUR;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010102;2;HRV;0;1;1;0;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9010102;2;RUS;4;13;15;2;-9;0;0;1;10;0;2012
AT1;AT13;AT130;00000;9010102;2;CHN;0;0;1;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010102;2;OTHER;4;7;12;5;-3;0;0;4;7;1;2012
AT1;AT13;AT130;00000;9010102;1;AUT;-16;-2;6;8;-14;4;11;21;28;2;2012
AT1;AT13;AT130;00000;9010102;1;DEU;-1;2;5;3;-3;0;0;1;4;1;2012
AT1;AT13;AT130;00000;9010102;1;POL;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010102;1;ROU;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010102;1;HUN;0;0;1;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010102;1;BGR;-3;-2;1;3;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010102;1;REST-EU;-5;0;3;3;-5;0;0;2;7;0;2012
AT1;AT13;AT130;00000;9010102;1;SCG;-1;-1;0;1;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9010102;1;TUR;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010102;1;HRV;-2;0;0;0;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9010102;1;RUS;0;6;9;3;-6;0;0;0;6;1;2012
AT1;AT13;AT130;00000;9010102;1;OTHER;-2;2;6;4;-4;0;1;4;7;1;2012
AT1;AT13;AT130;00000;9010103;2;AUT;3;1;5;4;2;13;8;46;49;2;2012
AT1;AT13;AT130;00000;9010103;2;DEU;2;4;7;3;-2;1;0;2;5;0;2012
AT1;AT13;AT130;00000;9010103;2;POL;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010103;2;ROU;6;4;8;4;2;0;0;5;3;0;2012
AT1;AT13;AT130;00000;9010103;2;SVK;-1;-1;1;2;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010103;2;HUN;4;2;3;1;2;0;1;3;0;0;2012
AT1;AT13;AT130;00000;9010103;2;CZE;2;2;2;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010103;2;REST-EU;-3;1;5;4;-4;0;1;5;8;0;2012
AT1;AT13;AT130;00000;9010103;2;SCG;-1;0;3;3;-1;0;0;2;3;0;2012
AT1;AT13;AT130;00000;9010103;2;BIH;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010103;2;HRV;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010103;2;MKD;0;0;0;0;0;0;0;0;0;1;2012
AT1;AT13;AT130;00000;9010103;2;RUS;-4;0;3;3;-4;1;2;0;3;0;2012
AT1;AT13;AT130;00000;9010103;2;CHN;-1;0;1;1;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010103;2;OTHER;1;7;12;5;-6;2;4;7;11;0;2012
AT1;AT13;AT130;00000;9010103;1;AUT;-5;-3;7;10;-2;13;11;35;39;5;2012
AT1;AT13;AT130;00000;9010103;1;DEU;6;2;7;5;4;1;0;6;3;0;2012
AT1;AT13;AT130;00000;9010103;1;POL;1;0;0;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010103;1;ROU;1;1;1;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9010103;1;SVK;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010103;1;HUN;-1;1;2;1;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9010103;1;REST-EU;5;7;10;3;-2;0;0;4;6;0;2012
AT1;AT13;AT130;00000;9010103;1;SCG;0;1;2;1;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9010103;1;TUR;0;0;1;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010103;1;HRV;-3;-3;1;4;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9010103;1;MKD;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010103;1;RUS;-1;0;2;2;-1;2;3;0;0;0;2012
AT1;AT13;AT130;00000;9010103;1;OTHER;7;9;13;4;-2;0;1;5;6;1;2012
AT1;AT13;AT130;00000;9010104;2;AUT;-8;3;5;2;-11;13;14;23;33;3;2012
AT1;AT13;AT130;00000;9010104;2;DEU;-1;2;4;2;-3;0;0;1;4;0;2012
AT1;AT13;AT130;00000;9010104;2;POL;0;1;3;2;-1;1;0;0;2;1;2012
AT1;AT13;AT130;00000;9010104;2;ROU;-1;1;1;0;-2;0;0;1;3;0;2012
AT1;AT13;AT130;00000;9010104;2;SVK;1;1;1;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9010104;2;HUN;8;8;9;1;0;0;0;3;3;0;2012
AT1;AT13;AT130;00000;9010104;2;BGR;3;3;3;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010104;2;CZE;0;-1;0;1;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010104;2;REST-EU;1;3;13;10;-2;0;1;2;3;0;2012
AT1;AT13;AT130;00000;9010104;2;SCG;3;2;2;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010104;2;TUR;0;0;0;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9010104;2;HRV;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010104;2;MKD;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010104;2;RUS;5;4;5;1;1;0;0;2;1;0;2012
AT1;AT13;AT130;00000;9010104;2;OTHER;0;2;9;7;-2;0;0;3;5;0;2012
AT1;AT13;AT130;00000;9010104;1;AUT;-10;-6;1;7;-4;9;13;30;30;1;2012
AT1;AT13;AT130;00000;9010104;1;DEU;-3;0;2;2;-3;1;1;2;5;0;2012
AT1;AT13;AT130;00000;9010104;1;POL;3;2;3;1;1;0;0;1;0;1;2012
AT1;AT13;AT130;00000;9010104;1;ROU;2;1;1;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010104;1;SVK;-3;-2;0;2;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010104;1;HUN;3;4;4;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010104;1;BGR;0;0;1;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010104;1;CZE;2;1;1;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010104;1;REST-EU;5;4;7;3;1;0;0;3;2;1;2012
AT1;AT13;AT130;00000;9010104;1;SCG;0;1;1;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010104;1;TUR;3;1;1;0;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9010104;1;MKD;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010104;1;RUS;3;1;1;0;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9010104;1;OTHER;5;3;9;6;2;1;0;2;1;0;2012
AT1;AT13;AT130;00000;9010105;2;AUT;15;1;5;4;14;21;12;39;34;5;2012
AT1;AT13;AT130;00000;9010105;2;DEU;-3;1;4;3;-4;0;0;0;4;0;2012
AT1;AT13;AT130;00000;9010105;2;POL;2;1;1;0;1;1;0;0;0;0;2012
AT1;AT13;AT130;00000;9010105;2;ROU;-3;-1;0;1;-2;0;1;2;3;0;2012
AT1;AT13;AT130;00000;9010105;2;SVK;-1;-1;0;1;0;0;1;1;0;0;2012
AT1;AT13;AT130;00000;9010105;2;HUN;-1;0;2;2;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9010105;2;BGR;-3;-2;2;4;-1;0;0;1;2;0;2012
AT1;AT13;AT130;00000;9010105;2;CZE;1;0;0;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010105;2;REST-EU;-3;-1;8;9;-2;0;2;3;3;0;2012
AT1;AT13;AT130;00000;9010105;2;SCG;-1;-1;0;1;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010105;2;TUR;-1;1;1;0;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9010105;2;HRV;-2;-1;0;1;-1;0;0;0;1;1;2012
AT1;AT13;AT130;00000;9010105;2;RUS;4;3;3;0;1;4;0;0;3;0;2012
AT1;AT13;AT130;00000;9010105;2;CHN;-7;2;3;1;-9;0;0;1;10;0;2012
AT1;AT13;AT130;00000;9010105;2;OTHER;8;9;10;1;-1;0;2;8;7;0;2012
AT1;AT13;AT130;00000;9010105;1;AUT;12;1;8;7;11;24;14;40;39;4;2012
AT1;AT13;AT130;00000;9010105;1;DEU;-4;1;5;4;-5;0;1;3;7;0;2012
AT1;AT13;AT130;00000;9010105;1;ROU;2;0;0;0;2;1;0;1;0;0;2012
AT1;AT13;AT130;00000;9010105;1;HUN;-4;0;0;0;-4;0;0;0;4;0;2012
AT1;AT13;AT130;00000;9010105;1;BGR;-1;-1;0;1;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9010105;1;REST-EU;-2;2;8;6;-4;1;4;4;5;0;2012
AT1;AT13;AT130;00000;9010105;1;SCG;-4;-1;0;1;-3;0;0;1;4;0;2012
AT1;AT13;AT130;00000;9010105;1;TUR;-2;0;0;0;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9010105;1;HRV;0;0;1;1;0;0;0;0;0;1;2012
AT1;AT13;AT130;00000;9010105;1;RUS;3;0;2;2;3;4;0;0;1;0;2012
AT1;AT13;AT130;00000;9010105;1;CHN;-3;-1;0;1;-2;0;0;0;2;0;2012
AT1;AT13;AT130;00000;9010105;1;OTHER;-2;0;5;5;-2;0;1;7;8;1;2012
AT1;AT13;AT130;00000;9010106;2;AUT;-19;-4;7;11;-15;16;14;42;59;5;2012
AT1;AT13;AT130;00000;9010106;2;DEU;7;5;8;3;2;0;0;8;6;0;2012
AT1;AT13;AT130;00000;9010106;2;POL;-1;-2;1;3;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010106;2;ROU;-4;-1;0;1;-3;0;0;1;4;0;2012
AT1;AT13;AT130;00000;9010106;2;SVK;4;4;4;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010106;2;HUN;-1;2;4;2;-3;0;3;0;0;0;2012
AT1;AT13;AT130;00000;9010106;2;BGR;3;2;2;0;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010106;2;CZE;1;0;1;1;1;0;0;1;0;0;2012
AT1;AT13;AT130;00000;9010106;2;REST-EU;-4;1;5;4;-5;1;0;0;6;0;2012
AT1;AT13;AT130;00000;9010106;2;SCG;0;0;0;0;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9010106;2;TUR;1;1;1;0;0;0;0;0;0;0;2012
AT1;AT13;AT130;00000;9010106;2;HRV;0;0;1;1;0;0;0;1;1;0;2012
AT1;AT13;AT130;00000;9010106;2;MKD;2;0;0;0;2;0;0;2;0;0;2012
AT1;AT13;AT130;00000;9010106;2;RUS;1;2;2;0;-1;0;0;3;4;0;2012
AT1;AT13;AT130;00000;9010106;2;CHN;-1;0;0;0;-1;0;0;0;1;0;2012
AT1;AT13;AT130;00000;9010106;2;OTHER;2;4;7;3;-2;1;0;6;9;1;2012
