Herkunftsgebiet (Österreichisches Bundesland,Ausland) in Wien gemeldeter Personen, nach Geschlecht und Wiener Zählbezirk ;;;;;;;;;;;;;;;;;;
Place of Birth (Austrian Provinces, Foreign) of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;BORN_AT13;BORN_AT11;BORN_AT12;BORN_AT21;BORN_AT22;BORN_AT31;BORN_AT32;BORN_AT33;BORN_AT34;BORN_AT_UNCLASSIFIED;FOREIGN_BORN;REF_DATE
AT1;AT13;AT130;92301;2312;2;2901;1729;40;357;28;66;56;17;14;6;4;584;20130101
AT1;AT13;AT130;92301;2313;2;2188;1393;35;240;37;55;47;27;18;8;1;327;20130101
AT1;AT13;AT130;92301;2314;2;2568;1568;52;218;34;89;64;32;17;11;4;479;20130101
AT1;AT13;AT130;92301;2315;2;1177;711;15;106;16;34;37;15;16;5;0;222;20130101
AT1;AT13;AT130;92301;2316;2;1229;691;15;132;10;44;43;11;11;9;2;261;20130101
AT1;AT13;AT130;92301;2317;2;127;69;1;8;1;1;2;1;0;2;0;42;20130101
AT1;AT13;AT130;92301;2318;2;2810;1807;66;299;27;62;42;17;8;2;0;480;20130101
AT1;AT13;AT130;92301;2319;2;5230;3093;136;611;54;163;116;24;20;7;4;1002;20130101
AT1;AT13;AT130;92301;2399;2;50;25;1;4;0;1;1;1;0;0;0;17;20130101
AT1;AT13;AT130;90101;101;1;1919;921;21;108;27;71;67;21;22;15;1;645;20130101
AT1;AT13;AT130;90101;102;1;747;364;4;48;12;22;16;10;9;4;0;258;20130101
AT1;AT13;AT130;90101;103;1;1038;497;11;55;14;35;26;8;15;2;2;373;20130101
AT1;AT13;AT130;90101;104;1;750;393;4;43;20;21;21;12;11;4;0;221;20130101
AT1;AT13;AT130;90101;105;1;1030;524;10;65;21;46;48;11;7;9;0;289;20130101
AT1;AT13;AT130;90101;106;1;1223;637;15;73;28;43;47;32;12;13;0;323;20130101
AT1;AT13;AT130;90101;107;1;1334;629;14;60;21;48;46;19;17;8;2;470;20130101
AT1;AT13;AT130;90201;201;1;5902;2868;95;522;90;155;171;36;38;29;3;1895;20130101
AT1;AT13;AT130;90201;202;1;5716;2021;66;443;83;132;165;55;46;42;9;2654;20130101
AT1;AT13;AT130;90201;203;1;6058;2586;79;500;120;176;298;80;66;55;4;2094;20130101
AT1;AT13;AT130;90201;204;1;7191;3082;83;533;104;195;254;78;69;57;5;2731;20130101
AT1;AT13;AT130;90201;205;1;4461;1808;65;347;74;113;139;48;45;29;9;1784;20130101
AT1;AT13;AT130;90201;206;1;3182;1661;56;254;55;71;62;30;34;12;1;946;20130101
AT1;AT13;AT130;90201;207;1;6606;2349;85;438;93;156;174;49;58;33;7;3164;20130101
AT1;AT13;AT130;90201;208;1;1020;621;12;88;8;21;12;7;0;2;0;249;20130101
AT1;AT13;AT130;90201;209;1;7766;3798;105;561;80;133;129;30;31;20;5;2874;20130101
AT1;AT13;AT130;90201;210;1;2;0;0;0;0;0;0;0;0;0;0;2;20130101
AT1;AT13;AT130;90201;299;1;2;2;0;0;0;0;0;0;0;0;0;0;20130101
AT1;AT13;AT130;90301;301;1;5358;2384;100;424;123;190;212;80;60;40;4;1741;20130101
AT1;AT13;AT130;90301;302;1;4086;2123;75;310;89;144;159;63;45;19;8;1051;20130101
AT1;AT13;AT130;90301;303;1;2880;1340;43;201;61;96;79;49;28;18;3;962;20130101
AT1;AT13;AT130;90301;304;1;5197;1952;83;340;83;151;168;71;58;27;3;2261;20130101
AT1;AT13;AT130;90301;305;1;3847;1713;68;300;71;139;127;44;33;20;2;1330;20130101
AT1;AT13;AT130;90301;306;1;7072;3227;149;601;92;211;164;65;68;43;7;2445;20130101
AT1;AT13;AT130;90301;307;1;2502;1133;45;219;36;52;56;16;20;14;1;910;20130101
AT1;AT13;AT130;90301;308;1;816;443;14;98;15;27;27;13;10;3;1;165;20130101
AT1;AT13;AT130;90301;309;1;4142;2003;61;323;111;137;153;55;55;30;6;1208;20130101
AT1;AT13;AT130;90301;310;1;3821;1718;54;249;39;68;79;38;28;8;3;1537;20130101
AT1;AT13;AT130;90301;311;1;1587;830;38;118;20;27;26;7;8;7;0;506;20130101
AT1;AT13;AT130;90301;399;1;20;0;0;2;0;0;0;0;1;0;0;17;20130101
AT1;AT13;AT130;90401;401;1;1119;454;10;63;26;51;45;20;19;6;0;425;20130101
AT1;AT13;AT130;90401;402;1;4817;2063;72;317;98;170;170;82;57;29;3;1756;20130101
AT1;AT13;AT130;90401;403;1;5787;2474;87;444;136;221;237;116;82;53;2;1935;20130101
AT1;AT13;AT130;90401;404;1;3248;1486;44;240;61;93;101;55;32;43;1;1092;20130101
AT1;AT13;AT130;90401;499;1;5;1;0;0;0;0;0;0;0;0;0;4;20130101
AT1;AT13;AT130;90501;501;1;5561;2272;140;425;149;204;259;93;101;58;2;1858;20130101
AT1;AT13;AT130;90501;502;1;9570;3894;161;571;168;218;253;111;66;57;4;4067;20130101
AT1;AT13;AT130;90501;503;1;8141;2893;163;547;139;252;310;113;93;67;4;3560;20130101
AT1;AT13;AT130;90501;504;1;3161;1113;62;236;80;94;139;73;47;36;0;1281;20130101
AT1;AT13;AT130;90601;601;1;3590;1598;63;272;88;139;156;72;57;35;3;1107;20130101
AT1;AT13;AT130;90601;602;1;4623;1730;96;344;95;172;242;75;68;37;2;1762;20130101
AT1;AT13;AT130;90601;603;1;6369;2584;153;546;148;231;355;115;74;53;10;2100;20130101
AT1;AT13;AT130;90701;701;1;2635;1158;44;181;72;104;153;45;42;25;3;808;20130101
AT1;AT13;AT130;90701;702;1;1400;613;27;76;43;68;83;30;20;23;2;415;20130101
AT1;AT13;AT130;90701;703;1;2240;948;45;172;58;79;157;37;35;24;3;682;20130101
AT1;AT13;AT130;90701;704;1;4757;1813;72;419;113;178;294;98;73;52;4;1641;20130101
AT1;AT13;AT130;90701;705;1;3736;1348;60;300;104;126;259;81;59;51;2;1346;20130101
AT1;AT13;AT130;90801;801;1;3071;1088;45;184;82;93;138;37;40;33;0;1331;20130101
AT1;AT13;AT130;90801;802;1;5232;2345;72;355;137;170;347;115;72;77;0;1542;20130101
AT1;AT13;AT130;90801;803;1;3648;1484;63;302;102;114;231;77;51;37;1;1186;20130101
AT1;AT13;AT130;90801;899;1;6;3;0;0;1;0;1;0;0;0;0;1;20130101
AT1;AT13;AT130;90901;901;1;4048;1681;61;308;115;151;204;64;44;43;1;1376;20130101
AT1;AT13;AT130;90901;902;1;5471;2166;74;488;168;181;226;107;68;53;4;1936;20130101
AT1;AT13;AT130;90901;903;1;2027;754;36;150;73;56;106;34;22;30;0;766;20130101
AT1;AT13;AT130;90901;904;1;4569;1682;48;374;121;146;252;64;50;51;1;1780;20130101
AT1;AT13;AT130;90901;905;1;2497;1106;31;170;79;99;113;48;37;15;1;798;20130101
AT1;AT13;AT130;90901;906;1;1002;437;15;63;23;29;64;11;12;12;0;336;20130101
AT1;AT13;AT130;91001;1001;1;448;199;4;18;3;5;7;0;0;1;0;211;20130101
AT1;AT13;AT130;91001;1002;1;9745;4052;155;528;69;150;112;30;35;25;5;4584;20130101
AT1;AT13;AT130;91001;1003;1;3413;1636;59;216;10;56;39;16;14;7;1;1359;20130101
AT1;AT13;AT130;91001;1004;1;4182;1427;51;210;27;61;53;28;24;21;4;2276;20130101
AT1;AT13;AT130;91001;1005;1;8805;3737;188;512;79;124;105;33;30;19;4;3974;20130101
AT1;AT13;AT130;91001;1006;1;6386;2280;112;310;48;87;72;18;23;14;2;3420;20130101
AT1;AT13;AT130;91001;1007;1;5889;2781;147;406;45;99;76;30;24;14;4;2263;20130101
AT1;AT13;AT130;91001;1008;1;4916;1926;92;277;32;82;71;26;15;11;2;2382;20130101
AT1;AT13;AT130;91001;1009;1;2287;1251;37;165;21;51;29;15;12;6;4;696;20130101
AT1;AT13;AT130;91001;1010;1;7902;4061;159;532;41;154;83;38;28;15;13;2778;20130101
AT1;AT13;AT130;91001;1011;1;4350;2617;63;285;31;57;49;12;14;5;3;1214;20130101
AT1;AT13;AT130;91001;1012;1;1274;620;36;117;26;65;27;11;5;6;1;360;20130101
AT1;AT13;AT130;91001;1013;1;2302;1548;40;189;24;33;22;5;2;5;2;432;20130101
AT1;AT13;AT130;91001;1014;1;1996;1406;44;127;9;21;23;8;6;2;1;349;20130101
AT1;AT13;AT130;91001;1015;1;2789;1744;39;209;23;69;24;8;6;4;1;662;20130101
AT1;AT13;AT130;91001;1016;1;2825;2035;48;214;22;50;38;10;9;5;5;389;20130101
AT1;AT13;AT130;91001;1017;1;442;324;9;45;3;11;11;1;2;3;0;33;20130101
AT1;AT13;AT130;91001;1018;1;2091;1460;44;173;11;52;25;6;2;7;3;308;20130101
AT1;AT13;AT130;91001;1019;1;1283;866;18;112;12;22;20;6;1;4;0;222;20130101
AT1;AT13;AT130;91001;1020;1;4322;2836;96;334;20;61;38;12;18;5;10;892;20130101
AT1;AT13;AT130;91001;1021;1;2965;2027;64;211;25;67;34;9;12;6;1;509;20130101
AT1;AT13;AT130;91001;1022;1;3315;1159;62;212;41;62;71;20;25;13;4;1646;20130101
AT1;AT13;AT130;91001;1023;1;4776;2316;88;260;42;63;55;16;19;9;2;1906;20130101
AT1;AT13;AT130;91001;1099;1;91;58;1;8;0;2;1;0;0;1;0;20;20130101
AT1;AT13;AT130;91101;1101;1;929;330;33;109;14;56;51;10;16;10;0;300;20130101
AT1;AT13;AT130;91101;1102;1;6739;3361;118;437;41;118;68;30;18;11;3;2534;20130101
AT1;AT13;AT130;91101;1103;1;8166;3856;141;484;70;132;87;36;28;17;4;3311;20130101
AT1;AT13;AT130;91101;1104;1;2281;1108;46;261;12;54;19;4;6;1;2;768;20130101
AT1;AT13;AT130;91101;1105;1;5210;3291;110;396;29;96;61;12;9;6;4;1196;20130101
AT1;AT13;AT130;91101;1106;1;172;115;9;18;0;3;0;0;0;0;0;27;20130101
AT1;AT13;AT130;91101;1107;1;3022;1901;64;221;15;48;22;10;11;2;4;724;20130101
AT1;AT13;AT130;91101;1108;1;397;268;17;33;4;12;1;2;1;0;0;59;20130101
AT1;AT13;AT130;91101;1109;1;1190;812;19;80;10;29;8;5;7;2;0;218;20130101
AT1;AT13;AT130;91101;1110;1;12076;7428;254;881;69;202;140;33;40;16;5;3008;20130101
AT1;AT13;AT130;91101;1111;1;2511;1179;30;153;11;32;19;5;2;4;3;1073;20130101
AT1;AT13;AT130;91101;1112;1;269;105;1;11;0;2;0;0;0;0;0;150;20130101
AT1;AT13;AT130;91101;1113;1;2280;1358;71;166;21;42;27;4;8;2;2;579;20130101
AT1;AT13;AT130;91101;1199;1;43;30;2;6;0;0;2;0;0;0;0;3;20130101
AT1;AT13;AT130;91201;1201;1;1965;754;48;113;26;47;63;16;21;6;0;871;20130101
AT1;AT13;AT130;91201;1202;1;8392;3753;129;512;67;150;140;48;39;25;7;3522;20130101
AT1;AT13;AT130;91201;1203;1;2443;1328;28;135;8;29;27;7;5;4;0;872;20130101
AT1;AT13;AT130;91201;1204;1;4326;1680;96;295;60;88;113;47;38;10;1;1898;20130101
AT1;AT13;AT130;91201;1205;1;4005;1799;81;297;60;84;91;28;30;22;4;1509;20130101
AT1;AT13;AT130;91201;1206;1;4413;1706;86;306;66;114;133;59;54;25;3;1861;20130101
AT1;AT13;AT130;91201;1207;1;3024;1796;47;224;27;55;36;12;13;6;4;804;20130101
AT1;AT13;AT130;91201;1208;1;2241;1040;41;189;18;51;37;11;7;7;1;839;20130101
AT1;AT13;AT130;91201;1209;1;3840;2205;40;236;13;49;33;8;9;5;2;1240;20130101
AT1;AT13;AT130;91201;1210;1;4511;2433;78;315;42;126;80;21;23;13;2;1378;20130101
AT1;AT13;AT130;91201;1211;1;4197;2659;73;316;63;96;98;32;28;21;2;809;20130101
AT1;AT13;AT130;91201;1299;1;1;1;0;0;0;0;0;0;0;0;0;0;20130101
AT1;AT13;AT130;91301;1301;1;208;117;6;18;6;5;6;2;2;1;0;45;20130101
AT1;AT13;AT130;91301;1302;1;2754;1627;18;155;46;92;97;32;34;18;1;634;20130101
AT1;AT13;AT130;91301;1303;1;4074;2203;64;330;81;146;121;48;34;22;3;1022;20130101
AT1;AT13;AT130;91301;1304;1;4552;2820;42;303;93;130;134;55;37;32;3;903;20130101
AT1;AT13;AT130;91301;1305;1;1935;1241;24;125;30;53;44;20;25;5;0;368;20130101
AT1;AT13;AT130;91301;1306;1;1148;699;13;79;11;36;35;17;13;9;0;236;20130101
AT1;AT13;AT130;91301;1307;1;1440;865;20;108;17;51;37;11;17;5;0;309;20130101
AT1;AT13;AT130;91301;1308;1;3067;1971;42;246;45;74;65;21;20;10;2;571;20130101
AT1;AT13;AT130;91301;1309;1;2110;1437;35;175;28;44;23;4;6;4;4;350;20130101
AT1;AT13;AT130;91301;1310;1;44;17;2;10;3;5;2;0;1;0;0;4;20130101
AT1;AT13;AT130;91301;1311;1;2060;1487;31;138;30;46;52;16;9;5;1;245;20130101
AT1;AT13;AT130;91301;1399;1;7;5;0;0;0;0;0;0;0;0;0;2;20130101
AT1;AT13;AT130;91401;1401;1;3323;1603;79;275;51;86;100;30;23;21;1;1054;20130101
AT1;AT13;AT130;91401;1402;1;4291;1696;41;260;43;73;105;36;31;25;2;1979;20130101
AT1;AT13;AT130;91401;1403;1;4177;2166;52;324;76;108;126;42;33;29;3;1218;20130101
AT1;AT13;AT130;91401;1404;1;9216;4715;125;715;81;221;195;69;42;32;1;3020;20130101
AT1;AT13;AT130;91401;1405;1;2024;1376;23;157;22;51;37;13;6;3;2;334;20130101
AT1;AT13;AT130;91401;1406;1;5471;3091;91;484;67;140;77;52;31;9;1;1428;20130101
AT1;AT13;AT130;91401;1407;1;1371;850;15;96;4;19;16;4;4;2;0;361;20130101
AT1;AT13;AT130;91401;1408;1;1765;1156;28;157;25;34;31;10;15;4;1;304;20130101
AT1;AT13;AT130;91401;1409;1;157;89;4;17;2;5;8;1;1;2;0;28;20130101
AT1;AT13;AT130;91401;1410;1;3561;2183;53;304;59;105;106;29;19;17;3;683;20130101
AT1;AT13;AT130;91401;1411;1;3035;2221;37;224;35;47;81;20;12;9;2;347;20130101
AT1;AT13;AT130;91401;1412;1;2923;1942;29;237;46;81;75;29;22;13;2;447;20130101
AT1;AT13;AT130;91401;1499;1;51;33;1;2;1;0;2;0;0;0;0;12;20130101
AT1;AT13;AT130;91501;1501;1;5176;2186;79;377;84;114;169;51;38;32;3;2043;20130101
AT1;AT13;AT130;91501;1502;1;5181;1564;62;331;82;134;165;51;40;35;6;2711;20130101
AT1;AT13;AT130;91501;1503;1;6299;2047;72;351;92;139;211;70;70;49;1;3197;20130101
AT1;AT13;AT130;91501;1504;1;3975;1366;46;232;44;70;97;33;34;17;1;2035;20130101
AT1;AT13;AT130;91501;1505;1;5301;2221;90;352;78;103;154;61;44;22;7;2169;20130101
AT1;AT13;AT130;91501;1506;1;7266;2579;105;453;98;148;202;63;46;44;4;3524;20130101
AT1;AT13;AT130;91501;1507;1;3960;2014;61;280;43;62;81;26;27;17;5;1344;20130101
AT1;AT13;AT130;91601;1601;1;6885;2385;84;448;128;166;272;85;65;57;4;3191;20130101
AT1;AT13;AT130;91601;1602;1;4325;1367;47;193;54;83;112;35;30;39;2;2363;20130101
AT1;AT13;AT130;91601;1603;1;6048;2985;91;460;85;141;96;30;37;22;6;2095;20130101
AT1;AT13;AT130;91601;1604;1;3932;1733;62;292;68;96;122;24;27;20;5;1483;20130101
AT1;AT13;AT130;91601;1605;1;7713;3287;87;456;121;159;243;81;59;37;2;3181;20130101
AT1;AT13;AT130;91601;1606;1;4909;2585;65;307;57;86;103;24;31;15;3;1633;20130101
AT1;AT13;AT130;91601;1607;1;5004;2567;68;329;55;108;98;37;45;17;7;1673;20130101
AT1;AT13;AT130;91601;1608;1;1519;1092;23;118;16;26;16;4;7;4;1;212;20130101
AT1;AT13;AT130;91601;1609;1;2471;1721;30;207;37;73;78;38;17;13;0;257;20130101
AT1;AT13;AT130;91601;1610;1;5460;1726;47;262;53;78;159;36;25;33;1;3040;20130101
AT1;AT13;AT130;91601;1699;1;81;59;1;4;2;0;3;1;1;0;0;10;20130101
AT1;AT13;AT130;91701;1701;1;5139;2071;48;332;86;121;184;46;33;36;0;2182;20130101
AT1;AT13;AT130;91701;1702;1;6998;2647;104;437;133;135;262;65;67;62;6;3080;20130101
AT1;AT13;AT130;91701;1703;1;8590;3922;118;594;114;186;241;63;55;40;5;3252;20130101
AT1;AT13;AT130;91701;1704;1;1640;1070;27;108;32;38;42;19;7;9;1;287;20130101
AT1;AT13;AT130;91701;1705;1;2833;1837;31;189;34;75;94;25;16;11;6;515;20130101
AT1;AT13;AT130;91701;1706;1;1151;736;9;75;19;23;29;22;12;3;1;222;20130101
AT1;AT13;AT130;91701;1799;1;5;4;0;0;0;0;0;0;0;0;0;1;20130101
AT1;AT13;AT130;91801;1801;1;878;483;6;64;17;20;35;12;9;9;1;222;20130101
AT1;AT13;AT130;91801;1802;1;6395;3002;80;438;135;174;302;95;78;54;5;2032;20130101
AT1;AT13;AT130;91801;1803;1;7141;2903;94;451;153;197;316;101;64;66;3;2793;20130101
AT1;AT13;AT130;91801;1804;1;4247;2524;36;255;83;103;143;51;37;23;3;989;20130101
AT1;AT13;AT130;91801;1805;1;4022;2281;40;252;87;101;132;53;39;17;6;1014;20130101
AT1;AT13;AT130;91801;1899;1;1;0;0;0;0;0;0;0;0;0;0;1;20130101
AT1;AT13;AT130;91901;1901;1;2689;1546;26;176;45;56;74;31;17;13;1;704;20130101
AT1;AT13;AT130;91901;1902;1;4444;2399;45;356;47;88;66;24;13;8;5;1393;20130101
AT1;AT13;AT130;91901;1903;1;132;45;3;10;5;8;6;2;1;1;0;51;20130101
AT1;AT13;AT130;91901;1904;1;6347;3212;71;448;108;165;162;86;54;26;2;2013;20130101
AT1;AT13;AT130;91901;1905;1;3204;1764;35;214;51;77;73;38;21;14;2;915;20130101
AT1;AT13;AT130;91901;1906;1;2381;1425;13;135;33;77;63;31;31;15;0;558;20130101
AT1;AT13;AT130;91901;1907;1;1299;824;10;70;23;33;35;19;13;5;2;265;20130101
AT1;AT13;AT130;91901;1908;1;5787;3400;70;459;78;120;131;51;35;19;5;1419;20130101
AT1;AT13;AT130;91901;1909;1;2127;957;12;73;30;41;81;23;24;11;0;875;20130101
AT1;AT13;AT130;91901;1910;1;3942;2521;34;248;43;92;87;31;32;16;2;836;20130101
AT1;AT13;AT130;91901;1999;1;10;6;0;1;0;0;0;1;0;0;0;2;20130101
AT1;AT13;AT130;92001;2001;1;3929;2052;40;308;34;62;44;17;22;6;1;1343;20130101
AT1;AT13;AT130;92001;2002;1;7706;3125;121;592;86;136;130;53;38;14;3;3408;20130101
AT1;AT13;AT130;92001;2003;1;6713;2553;93;587;105;148;180;56;55;37;4;2895;20130101
AT1;AT13;AT130;92001;2004;1;4633;2062;65;342;63;99;76;19;22;17;5;1863;20130101
AT1;AT13;AT130;92001;2005;1;5717;2012;53;406;71;111;143;40;44;35;4;2798;20130101
AT1;AT13;AT130;92001;2006;1;4090;1953;46;328;31;63;64;14;19;9;3;1560;20130101
AT1;AT13;AT130;92001;2007;1;6179;3033;82;550;50;117;114;32;19;20;5;2157;20130101
AT1;AT13;AT130;92001;2008;1;2768;1035;40;268;39;58;61;20;7;12;5;1223;20130101
AT1;AT13;AT130;92001;2099;1;42;23;4;6;0;0;1;0;0;0;0;8;20130101
AT1;AT13;AT130;92101;2101;1;635;446;12;88;7;10;10;2;4;1;0;55;20130101
AT1;AT13;AT130;92101;2102;1;3405;2204;46;352;31;73;34;15;13;1;2;634;20130101
AT1;AT13;AT130;92101;2103;1;2574;1752;40;298;20;48;30;3;5;0;0;378;20130101
AT1;AT13;AT130;92101;2104;1;1923;1311;28;213;13;30;13;11;9;1;4;290;20130101
AT1;AT13;AT130;92101;2105;1;8475;5333;108;678;37;96;60;16;13;7;9;2118;20130101
AT1;AT13;AT130;92101;2106;1;420;252;4;42;4;4;5;3;1;1;0;104;20130101
AT1;AT13;AT130;92101;2107;1;1861;1065;27;203;13;54;17;6;4;4;4;464;20130101
AT1;AT13;AT130;92101;2108;1;1218;813;14;141;11;10;5;1;3;0;1;219;20130101
AT1;AT13;AT130;92101;2109;1;3273;2175;39;312;27;57;36;12;10;5;2;598;20130101
AT1;AT13;AT130;92101;2110;1;2600;1630;35;234;25;44;18;5;8;8;3;590;20130101
AT1;AT13;AT130;92101;2111;1;2327;1395;35;212;18;38;21;9;8;1;0;590;20130101
AT1;AT13;AT130;92101;2112;1;3858;2417;32;312;21;51;26;18;13;1;1;966;20130101
AT1;AT13;AT130;92101;2113;1;2315;1516;33;265;26;65;37;17;11;7;0;338;20130101
AT1;AT13;AT130;92101;2114;1;2373;1493;29;305;16;44;23;8;5;1;5;444;20130101
AT1;AT13;AT130;92101;2115;1;1945;1274;30;174;8;40;37;6;4;0;3;369;20130101
AT1;AT13;AT130;92101;2116;1;1587;1146;20;186;18;23;28;7;7;1;2;149;20130101
AT1;AT13;AT130;92101;2117;1;3040;1874;31;237;15;46;17;5;13;4;0;798;20130101
AT1;AT13;AT130;92101;2118;1;3457;1903;36;378;22;58;40;23;12;6;4;975;20130101
AT1;AT13;AT130;92101;2119;1;1555;909;16;199;9;25;6;4;5;1;2;379;20130101
AT1;AT13;AT130;92101;2120;1;830;403;3;81;2;20;5;7;8;0;0;301;20130101
AT1;AT13;AT130;92101;2121;1;3202;1588;35;303;30;62;30;12;9;6;2;1125;20130101
AT1;AT13;AT130;92101;2122;1;4066;2120;50;376;30;98;62;23;17;10;6;1274;20130101
AT1;AT13;AT130;92101;2123;1;4963;2498;65;494;59;90;83;25;19;7;2;1621;20130101
AT1;AT13;AT130;92101;2124;1;1965;1140;25;228;17;45;25;11;5;4;1;464;20130101
AT1;AT13;AT130;92101;2125;1;2128;1293;13;199;22;54;28;21;7;3;1;487;20130101
AT1;AT13;AT130;92101;2126;1;3364;1944;55;327;37;70;51;17;21;10;2;830;20130101
AT1;AT13;AT130;92101;2127;1;785;491;10;68;6;15;12;0;4;1;1;177;20130101
AT1;AT13;AT130;92101;2128;1;158;71;1;8;0;0;0;0;1;0;0;77;20130101
AT1;AT13;AT130;92101;2129;1;99;64;0;25;1;3;2;0;0;0;0;4;20130101
AT1;AT13;AT130;92101;2130;1;11;3;0;1;0;0;0;0;0;0;0;7;20130101
AT1;AT13;AT130;92101;2199;1;123;96;3;11;1;0;1;1;1;0;0;9;20130101
AT1;AT13;AT130;92201;2201;1;1044;635;15;127;14;28;16;6;1;1;2;199;20130101
AT1;AT13;AT130;92201;2202;1;2423;1601;22;224;19;48;23;10;5;4;1;466;20130101
AT1;AT13;AT130;92201;2203;1;700;464;10;70;9;8;4;3;2;1;2;127;20130101
AT1;AT13;AT130;92201;2204;1;1991;1402;38;201;19;35;20;6;3;0;2;265;20130101
AT1;AT13;AT130;92201;2205;1;2737;1895;39;295;18;73;22;9;5;7;0;374;20130101
AT1;AT13;AT130;92201;2206;1;5338;3594;76;447;38;75;48;13;13;7;4;1023;20130101
AT1;AT13;AT130;92201;2207;1;2264;1523;29;223;26;50;25;8;10;1;0;369;20130101
AT1;AT13;AT130;92201;2208;1;7749;4350;82;642;46;109;72;30;26;16;6;2370;20130101
AT1;AT13;AT130;92201;2209;1;6545;3973;90;513;52;113;54;21;14;2;3;1710;20130101
AT1;AT13;AT130;92201;2210;1;3405;1819;39;268;39;66;59;26;15;8;3;1063;20130101
AT1;AT13;AT130;92201;2211;1;5157;2979;64;423;61;100;74;24;23;8;6;1395;20130101
AT1;AT13;AT130;92201;2212;1;1647;958;13;115;9;22;16;6;9;7;1;491;20130101
AT1;AT13;AT130;92201;2213;1;3019;1878;41;259;25;62;25;7;10;5;2;705;20130101
AT1;AT13;AT130;92201;2214;1;2346;1778;27;184;14;38;20;5;9;4;1;266;20130101
AT1;AT13;AT130;92201;2215;1;3958;2555;46;271;25;60;35;16;16;1;3;930;20130101
AT1;AT13;AT130;92201;2216;1;554;327;8;75;6;9;4;1;0;1;0;123;20130101
AT1;AT13;AT130;92201;2217;1;827;588;6;74;9;16;14;5;2;5;0;108;20130101
AT1;AT13;AT130;92201;2218;1;2622;1742;39;253;29;47;38;17;6;1;3;447;20130101
AT1;AT13;AT130;92201;2219;1;2849;1548;50;244;36;50;28;14;11;2;3;863;20130101
AT1;AT13;AT130;92201;2220;1;1456;907;17;101;12;15;11;4;2;0;2;385;20130101
AT1;AT13;AT130;92201;2221;1;1114;731;14;100;6;21;17;6;6;7;0;206;20130101
AT1;AT13;AT130;92201;2222;1;2708;1830;32;185;9;38;28;8;5;4;0;569;20130101
AT1;AT13;AT130;92201;2223;1;2197;1409;25;164;27;46;30;14;11;1;0;470;20130101
AT1;AT13;AT130;92201;2224;1;2828;1917;33;231;26;55;49;16;7;6;2;486;20130101
AT1;AT13;AT130;92201;2225;1;910;655;18;81;8;18;11;5;2;2;2;108;20130101
AT1;AT13;AT130;92201;2226;1;1932;1311;20;210;15;33;44;7;9;6;1;276;20130101
AT1;AT13;AT130;92201;2227;1;3319;2329;47;273;38;56;42;16;15;6;1;496;20130101
AT1;AT13;AT130;92201;2228;1;1810;1203;24;161;14;43;32;5;8;4;0;316;20130101
AT1;AT13;AT130;92201;2229;1;1648;1106;25;132;12;23;19;7;6;2;3;313;20130101
AT1;AT13;AT130;92201;2230;1;9;5;0;1;0;0;0;0;0;0;0;3;20130101
AT1;AT13;AT130;92201;2231;1;120;76;1;13;2;3;1;0;0;2;0;22;20130101
AT1;AT13;AT130;92201;2232;1;2093;892;26;191;30;84;52;15;7;8;1;787;20130101
AT1;AT13;AT130;92201;2299;1;184;128;5;17;2;2;3;2;1;0;0;24;20130101
AT1;AT13;AT130;92301;2301;1;1191;692;26;111;11;26;11;11;8;3;3;289;20130101
AT1;AT13;AT130;92301;2302;1;2289;1274;56;208;24;41;35;10;13;7;1;620;20130101
AT1;AT13;AT130;92301;2303;1;1687;1171;38;150;14;33;16;5;5;1;1;253;20130101
AT1;AT13;AT130;92301;2304;1;3499;2149;72;274;15;71;16;12;12;6;1;871;20130101
AT1;AT13;AT130;92301;2305;1;4301;2489;114;512;36;87;56;16;17;6;2;966;20130101
AT1;AT13;AT130;92301;2306;1;432;271;7;49;2;8;8;3;0;0;0;84;20130101
AT1;AT13;AT130;92301;2307;1;4365;2583;96;411;41;110;62;20;19;13;4;1006;20130101
AT1;AT13;AT130;92301;2308;1;1913;1223;33;162;30;58;31;8;5;4;0;359;20130101
AT1;AT13;AT130;92301;2309;1;3207;2033;59;286;31;78;67;19;17;7;5;605;20130101
AT1;AT13;AT130;92301;2310;1;2392;1556;41;230;21;55;39;7;10;5;3;425;20130101
AT1;AT13;AT130;92301;2311;1;3638;2047;64;392;40;112;59;29;18;13;2;862;20130101
AT1;AT13;AT130;92301;2312;1;2584;1614;32;279;17;59;39;21;9;8;1;505;20130101
AT1;AT13;AT130;92301;2313;1;1899;1312;24;181;29;43;45;10;17;5;3;230;20130101
AT1;AT13;AT130;92301;2314;1;2270;1484;31;207;26;71;55;23;18;15;2;338;20130101
AT1;AT13;AT130;92301;2315;1;1061;715;10;77;22;25;29;11;14;4;1;153;20130101
AT1;AT13;AT130;92301;2316;1;1003;610;12;130;4;21;24;2;9;8;0;183;20130101
AT1;AT13;AT130;92301;2317;1;139;75;2;10;1;4;1;0;0;1;0;45;20130101
AT1;AT13;AT130;92301;2318;1;2618;1787;45;203;17;69;28;5;8;5;2;449;20130101
AT1;AT13;AT130;92301;2319;1;4431;2895;69;445;51;134;71;16;27;9;1;713;20130101
